Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qkdw,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,TakeOption,PercentTaken,Option1,Option2,Option3,Option4,Option5,Option6,Option7,Option8,Option9,Option10,RecentAnswer,Feedback_1,Feedback_2,Feedback_3,Feedback_4,Feedback_5,Feedback_6,Feedback_7,Feedback_8,Feedback_9,Feedback_10,Feedback_11,Feedback_12,Option11,Option12,5_star,3_star,1_star
31,1614176383579,24/02/2021 14:19:43,1614176337761,0,24/02/2021 14:18:57,37649,6,task-wl3e,,10329438,5ef5b14f81670800087d5df1,3142644,,complete,,60365f6354ead971bee290a3,computer,Desktop or Laptop,Mac OS 10.14,Firefox 78.0,1440x900,1440x733,,Hybrid 5: Bruno sequence,7,10,10,10,4,2,14,D7,BEST,response_button_text,840,,,Take this option,1,1,0,0,,,,,1,sequence,,,<strong>795.99</strong>,<strong>749.99</strong>,<strong>1113.99</strong>,<strong>723</strong>,<strong>915</strong>,<strong>869.99</strong>,<strong>552</strong>,<strong>795.99</strong>,<strong>1229.99</strong>,<strong>673.99</strong>,,lose,lose,lose,1star,lose,lose,5star,lose,lose,3star,lose,lose,<strong>1008</strong>,<strong>769.75</strong>,Option7,Option10,Option4
32,1614176386748,24/02/2021 14:19:46,1614176340513,0,24/02/2021 14:19:00,37649,6,task-wl3e,,10329438,5ef5b14f81670800087d5df1,3142644,,complete,,60365f6354ead971bee290a3,computer,Desktop or Laptop,Mac OS 10.14,Firefox 78.0,1440x900,1440x733,,Hybrid 5: Bruno sequence,7,10,10,10,4,2,26,5star,Zone3,continue_button,2745,,,,,0,1,0,,,,,1,sequence,,,<strong>795.99</strong>,<strong>749.99</strong>,<strong>1113.99</strong>,<strong>723</strong>,<strong>915</strong>,<strong>869.99</strong>,<strong>552</strong>,<strong>795.99</strong>,<strong>1229.99</strong>,<strong>673.99</strong>,,lose,lose,lose,1star,lose,lose,5star,lose,lose,3star,lose,lose,<strong>1008</strong>,<strong>769.75</strong>,Option7,Option10,Option4
33,1614176386857,24/02/2021 14:19:46,1614176340520,0,24/02/2021 14:19:00,37649,6,task-wl3e,,10329438,5ef5b14f81670800087d5df1,3142644,,complete,,60365f6354ead971bee290a3,computer,Desktop or Laptop,Mac OS 10.14,Firefox 78.0,1440x900,1440x733,,Hybrid 5: Bruno sequence,7,10,10,10,4,2,29,blank,Zone1,timelimit_screen,16.419999999998254,,,,,0,1,0,,,1,,1,sequence,,,<strong>795.99</strong>,<strong>749.99</strong>,<strong>1113.99</strong>,<strong>723</strong>,<strong>915</strong>,<strong>869.99</strong>,<strong>552</strong>,<strong>795.99</strong>,<strong>1229.99</strong>,<strong>673.99</strong>,,lose,lose,lose,1star,lose,lose,5star,lose,lose,3star,lose,lose,<strong>1008</strong>,<strong>769.75</strong>,Option7,Option10,Option4
34,1614176393821,24/02/2021 14:19:53,1614176347987,0,24/02/2021 14:19:07,37649,6,task-wl3e,,10329438,5ef5b14f81670800087d5df1,3142644,,complete,,60365f6354ead971bee290a3,computer,Desktop or Laptop,Mac OS 10.14,Firefox 78.0,1440x900,1440x733,,Hybrid 5: Bruno sequence,7,10,10,10,5,3,1,instructions,Zone1,continue_button,7459,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1614176396736,24/02/2021 14:19:56,1614176350915,0,24/02/2021 14:19:10,37649,6,task-wl3e,,10329438,5ef5b14f81670800087d5df1,3142644,,complete,,60365f6354ead971bee290a3,computer,Desktop or Laptop,Mac OS 10.14,Firefox 78.0,1440x900,1440x733,,Hybrid 5: Bruno sequence,7,10,10,10,14,3,1,C1,Zone3,continue_button,2848,,,,,0,1,0,,,,,1,sequence,,,<strong>1133.99</strong>,<strong>1709</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1320</strong>,<strong>551.76</strong>,<strong>864</strong>,<strong>915</strong>,<strong>715</strong>,<strong>1691.99</strong>,,lose,lose,lose,lose,lose,5star,lose,lose,3star,lose,lose,1star,<strong>843</strong>,<strong>744</strong>,Option6,Option9,Option12
36,1614176399783,24/02/2021 14:19:59,1614176353953,0,24/02/2021 14:19:13,37649,6,task-wl3e,,10329438,5ef5b14f81670800087d5df1,3142644,,complete,,60365f6354ead971bee290a3,computer,Desktop or Laptop,Mac OS 10.14,Firefox 78.0,1440x900,1440x733,,Hybrid 5: Bruno sequence,7,10,10,10,14,3,2,D1,Zone3,response_button_text,3029,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1133.99</strong>,<strong>1709</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1320</strong>,<strong>551.76</strong>,<strong>864</strong>,<strong>915</strong>,<strong>715</strong>,<strong>1691.99</strong>,,lose,lose,lose,lose,lose,5star,lose,lose,3star,lose,lose,1star,<strong>843</strong>,<strong>744</strong>,Option6,Option9,Option12
37,1614176401908,24/02/2021 14:20:01,1614176356085,0,24/02/2021 14:19:16,37649,6,task-wl3e,,10329438,5ef5b14f81670800087d5df1,3142644,,complete,,60365f6354ead971bee290a3,computer,Desktop or Laptop,Mac OS 10.14,Firefox 78.0,1440x900,1440x733,,Hybrid 5: Bruno sequence,7,10,10,10,14,3,3,C2,Zone3,continue_button,2120,,,,,0,1,0,,,,,1,sequence,,,<strong>1133.99</strong>,<strong>1709</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1320</strong>,<strong>551.76</strong>,<strong>864</strong>,<strong>915</strong>,<strong>715</strong>,<strong>1691.99</strong>,,lose,lose,lose,lose,lose,5star,lose,lose,3star,lose,lose,1star,<strong>843</strong>,<strong>744</strong>,Option6,Option9,Option12
38,1614176402525,24/02/2021 14:20:02,1614176356703,0,24/02/2021 14:19:16,37649,6,task-wl3e,,10329438,5ef5b14f81670800087d5df1,3142644,,complete,,60365f6354ead971bee290a3,computer,Desktop or Laptop,Mac OS 10.14,Firefox 78.0,1440x900,1440x733,,Hybrid 5: Bruno sequence,7,10,10,10,14,3,4,D2,lose,response_button_text,611,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1133.99</strong>,<strong>1709</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1320</strong>,<strong>551.76</strong>,<strong>864</strong>,<strong>915</strong>,<strong>715</strong>,<strong>1691.99</strong>,,lose,lose,lose,lose,lose,5star,lose,lose,3star,lose,lose,1star,<strong>843</strong>,<strong>744</strong>,Option6,Option9,Option12
39,1614176421471,24/02/2021 14:20:21,1614176375637,0,24/02/2021 14:19:35,37649,6,task-wl3e,,10329438,5ef5b14f81670800087d5df1,3142644,,complete,,60365f6354ead971bee290a3,computer,Desktop or Laptop,Mac OS 10.14,Firefox 78.0,1440x900,1440x733,,Hybrid 5: Bruno sequence,7,10,10,10,14,3,5,C3,Zone3,continue_button,18925,,,,,0,1,0,,,,,1,sequence,,,<strong>1133.99</strong>,<strong>1709</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1320</strong>,<strong>551.76</strong>,<strong>864</strong>,<strong>915</strong>,<strong>715</strong>,<strong>1691.99</strong>,,lose,lose,lose,lose,lose,5star,lose,lose,3star,lose,lose,1star,<strong>843</strong>,<strong>744</strong>,Option6,Option9,Option12
40,1614176422398,24/02/2021 14:20:22,1614176376573,0,24/02/2021 14:19:36,37649,6,task-wl3e,,10329438,5ef5b14f81670800087d5df1,3142644,,complete,,60365f6354ead971bee290a3,computer,Desktop or Laptop,Mac OS 10.14,Firefox 78.0,1440x900,1440x733,,Hybrid 5: Bruno sequence,7,10,10,10,14,3,6,D3,BEST,response_button_text,928,,,Take this option,1,1,0,0,,,,,1,sequence,,,<strong>1133.99</strong>,<strong>1709</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1320</strong>,<strong>551.76</strong>,<strong>864</strong>,<strong>915</strong>,<strong>715</strong>,<strong>1691.99</strong>,,lose,lose,lose,lose,lose,5star,lose,lose,3star,lose,lose,1star,<strong>843</strong>,<strong>744</strong>,Option6,Option9,Option12
