Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,chosen face,not chosen face,price1,price2,price3,price4,price5,price6,price7,price8,price9,price10,price11,price12,price1a,price2a,price3a,price4a,price5a,price6a,price7a,price8a,price9a,price10a,price11a,price12a,,Participant_preference,face_rating,random number,fixation_times
31,1575989592720,10/12/2019 14:53:12,1575989592025,0,10/12/2019 14:53:12,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,2,24,congratulations,rating19,response_slider_endValue,5019.5,27,,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
32,1575989592830,10/12/2019 14:53:12,1575989592027,0,10/12/2019 14:53:12,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,2,24,congratulations,Zone4,continue_button,5019.5,,,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
33,1575989594095,10/12/2019 14:53:14,1575989593408,0,10/12/2019 14:53:13,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,4,2,1,next sequence?,advancementZone,continue_button,1363.4000000000015,,,0,1,0,,,,,,ready,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1575989595923,10/12/2019 14:53:15,1575989595136,0,10/12/2019 14:53:15,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,9,3,1,option1,choice,response_button_text,1506,631.99,1,1,0,0,,,,,1,sequence,,,<h1>631.99</h1>,<h1>720</h1>,<h1>1691.99</h1>,<h1>1083</h1>,<h1>845.99</h1>,<h1>768</h1>,<h1>431.76</h1>,<h1>552</h1>,<h1>1155</h1>,<h1>1123</h1>,<h1>923.99</h1>,<h1>887.99</h1>,631.99,720,1691.99,1083,845.99,768,431.76,552,1155,1123,923.99,887.99,,,,,
35,1575989597110,10/12/2019 14:53:17,1575989596420,0,10/12/2019 14:53:16,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,9,3,13,grey1,Zone1,continue_button,1268.4000000000015,,,0,1,0,,,,,1,sequence,,,<h1>631.99</h1>,<h1>720</h1>,<h1>1691.99</h1>,<h1>1083</h1>,<h1>845.99</h1>,<h1>768</h1>,<h1>431.76</h1>,<h1>552</h1>,<h1>1155</h1>,<h1>1123</h1>,<h1>923.99</h1>,<h1>887.99</h1>,631.99,720,1691.99,1083,845.99,768,431.76,552,1155,1123,923.99,887.99,,,,,
36,1575989597298,10/12/2019 14:53:17,1575989596613,0,10/12/2019 14:53:16,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,9,3,14,grey2,Zone1,continue_button,176.59999999999854,,,0,1,0,,,,,1,sequence,,,<h1>631.99</h1>,<h1>720</h1>,<h1>1691.99</h1>,<h1>1083</h1>,<h1>845.99</h1>,<h1>768</h1>,<h1>431.76</h1>,<h1>552</h1>,<h1>1155</h1>,<h1>1123</h1>,<h1>923.99</h1>,<h1>887.99</h1>,631.99,720,1691.99,1083,845.99,768,431.76,552,1155,1123,923.99,887.99,,,,,
37,1575989597524,10/12/2019 14:53:17,1575989596824,0,10/12/2019 14:53:16,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,9,3,15,grey3,Zone1,continue_button,188.29999999999563,,,0,1,0,,,,,1,sequence,,,<h1>631.99</h1>,<h1>720</h1>,<h1>1691.99</h1>,<h1>1083</h1>,<h1>845.99</h1>,<h1>768</h1>,<h1>431.76</h1>,<h1>552</h1>,<h1>1155</h1>,<h1>1123</h1>,<h1>923.99</h1>,<h1>887.99</h1>,631.99,720,1691.99,1083,845.99,768,431.76,552,1155,1123,923.99,887.99,,,,,
38,1575989597618,10/12/2019 14:53:17,1575989596895,0,10/12/2019 14:53:16,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,9,3,16,grey4,Zone1,continue_button,54.19999999999709,,,0,1,0,,,,,1,sequence,,,<h1>631.99</h1>,<h1>720</h1>,<h1>1691.99</h1>,<h1>1083</h1>,<h1>845.99</h1>,<h1>768</h1>,<h1>431.76</h1>,<h1>552</h1>,<h1>1155</h1>,<h1>1123</h1>,<h1>923.99</h1>,<h1>887.99</h1>,631.99,720,1691.99,1083,845.99,768,431.76,552,1155,1123,923.99,887.99,,,,,
39,1575989597774,10/12/2019 14:53:17,1575989597057,0,10/12/2019 14:53:17,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,9,3,17,grey5,Zone1,continue_button,146.40000000000146,,,0,1,0,,,,,1,sequence,,,<h1>631.99</h1>,<h1>720</h1>,<h1>1691.99</h1>,<h1>1083</h1>,<h1>845.99</h1>,<h1>768</h1>,<h1>431.76</h1>,<h1>552</h1>,<h1>1155</h1>,<h1>1123</h1>,<h1>923.99</h1>,<h1>887.99</h1>,631.99,720,1691.99,1083,845.99,768,431.76,552,1155,1123,923.99,887.99,,,,,
40,1575989597884,10/12/2019 14:53:17,1575989597147,0,10/12/2019 14:53:17,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,9,3,18,grey6,Zone1,continue_button,77.5,,,0,1,0,,,,,1,sequence,,,<h1>631.99</h1>,<h1>720</h1>,<h1>1691.99</h1>,<h1>1083</h1>,<h1>845.99</h1>,<h1>768</h1>,<h1>431.76</h1>,<h1>552</h1>,<h1>1155</h1>,<h1>1123</h1>,<h1>923.99</h1>,<h1>887.99</h1>,631.99,720,1691.99,1083,845.99,768,431.76,552,1155,1123,923.99,887.99,,,,,
41,1575989598071,10/12/2019 14:53:18,1575989597360,0,10/12/2019 14:53:17,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,9,3,19,grey7,Zone1,continue_button,197.8000000000029,,,0,1,0,,,,,1,sequence,,,<h1>631.99</h1>,<h1>720</h1>,<h1>1691.99</h1>,<h1>1083</h1>,<h1>845.99</h1>,<h1>768</h1>,<h1>431.76</h1>,<h1>552</h1>,<h1>1155</h1>,<h1>1123</h1>,<h1>923.99</h1>,<h1>887.99</h1>,631.99,720,1691.99,1083,845.99,768,431.76,552,1155,1123,923.99,887.99,,,,,
42,1575989598227,10/12/2019 14:53:18,1575989597551,0,10/12/2019 14:53:17,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,9,3,20,grey8,Zone1,continue_button,176.59999999999854,,,0,1,0,,,,,1,sequence,,,<h1>631.99</h1>,<h1>720</h1>,<h1>1691.99</h1>,<h1>1083</h1>,<h1>845.99</h1>,<h1>768</h1>,<h1>431.76</h1>,<h1>552</h1>,<h1>1155</h1>,<h1>1123</h1>,<h1>923.99</h1>,<h1>887.99</h1>,631.99,720,1691.99,1083,845.99,768,431.76,552,1155,1123,923.99,887.99,,,,,
43,1575989598352,10/12/2019 14:53:18,1575989597643,0,10/12/2019 14:53:17,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,9,3,21,grey9,Zone1,continue_button,76.09999999999854,,,0,1,0,,,,,1,sequence,,,<h1>631.99</h1>,<h1>720</h1>,<h1>1691.99</h1>,<h1>1083</h1>,<h1>845.99</h1>,<h1>768</h1>,<h1>431.76</h1>,<h1>552</h1>,<h1>1155</h1>,<h1>1123</h1>,<h1>923.99</h1>,<h1>887.99</h1>,631.99,720,1691.99,1083,845.99,768,431.76,552,1155,1123,923.99,887.99,,,,,
44,1575989598524,10/12/2019 14:53:18,1575989597834,0,10/12/2019 14:53:17,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,9,3,22,grey10,Zone1,continue_button,176.90000000000146,,,0,1,0,,,,,1,sequence,,,<h1>631.99</h1>,<h1>720</h1>,<h1>1691.99</h1>,<h1>1083</h1>,<h1>845.99</h1>,<h1>768</h1>,<h1>431.76</h1>,<h1>552</h1>,<h1>1155</h1>,<h1>1123</h1>,<h1>923.99</h1>,<h1>887.99</h1>,631.99,720,1691.99,1083,845.99,768,431.76,552,1155,1123,923.99,887.99,,,,,
45,1575989598713,10/12/2019 14:53:18,1575989598007,0,10/12/2019 14:53:18,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,9,3,23,grey11,Zone1,continue_button,158.09999999999854,,,0,1,0,,,,,1,sequence,,,<h1>631.99</h1>,<h1>720</h1>,<h1>1691.99</h1>,<h1>1083</h1>,<h1>845.99</h1>,<h1>768</h1>,<h1>431.76</h1>,<h1>552</h1>,<h1>1155</h1>,<h1>1123</h1>,<h1>923.99</h1>,<h1>887.99</h1>,631.99,720,1691.99,1083,845.99,768,431.76,552,1155,1123,923.99,887.99,,,,,
46,1575989600532,10/12/2019 14:53:20,1575989599748,0,10/12/2019 14:53:19,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,9,3,24,congratulations,rating19,response_slider_firstInteraction,1733.3871000000072,43,,0,1,0,,,,,1,sequence,,,<h1>631.99</h1>,<h1>720</h1>,<h1>1691.99</h1>,<h1>1083</h1>,<h1>845.99</h1>,<h1>768</h1>,<h1>431.76</h1>,<h1>552</h1>,<h1>1155</h1>,<h1>1123</h1>,<h1>923.99</h1>,<h1>887.99</h1>,631.99,720,1691.99,1083,845.99,768,431.76,552,1155,1123,923.99,887.99,,,,,
47,1575989601967,10/12/2019 14:53:21,1575989601280,0,10/12/2019 14:53:21,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,9,3,24,congratulations,rating19,response_slider_endValue,2950.300000000003,43,,0,1,0,,,,,1,sequence,,,<h1>631.99</h1>,<h1>720</h1>,<h1>1691.99</h1>,<h1>1083</h1>,<h1>845.99</h1>,<h1>768</h1>,<h1>431.76</h1>,<h1>552</h1>,<h1>1155</h1>,<h1>1123</h1>,<h1>923.99</h1>,<h1>887.99</h1>,631.99,720,1691.99,1083,845.99,768,431.76,552,1155,1123,923.99,887.99,,,,,
48,1575989602076,10/12/2019 14:53:22,1575989601282,0,10/12/2019 14:53:21,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,9,3,24,congratulations,Zone4,continue_button,2950.300000000003,,,0,1,0,,,,,1,sequence,,,<h1>631.99</h1>,<h1>720</h1>,<h1>1691.99</h1>,<h1>1083</h1>,<h1>845.99</h1>,<h1>768</h1>,<h1>431.76</h1>,<h1>552</h1>,<h1>1155</h1>,<h1>1123</h1>,<h1>923.99</h1>,<h1>887.99</h1>,631.99,720,1691.99,1083,845.99,768,431.76,552,1155,1123,923.99,887.99,,,,,
49,1575989603421,10/12/2019 14:53:23,1575989602725,0,10/12/2019 14:53:22,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,6,3,1,next sequence?,advancementZone,continue_button,1426.7000000000044,,,0,1,0,,,,,,ready,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,1575989604702,10/12/2019 14:53:24,1575989604007,0,10/12/2019 14:53:24,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,1,4,1,option1,Zone1,response_button_text,1079.9000000000015,See next option,1,0,1,0,,,,,1,sequence,,,<h1>1133.99</h1>,<h1>945.99</h1>,<h1>673.99</h1>,<h1>875.99</h1>,<h1>528</h1>,<h1>893.99</h1>,<h1>624</h1>,<h1>811</h1>,<h1>1683</h1>,<h1>1061.99</h1>,<h1>667</h1>,<h1>799.99</h1>,1133.99,945.99,673.99,875.99,528,893.99,624,811,1683,1061.99,667,799.99,,,,,
51,1575989605295,10/12/2019 14:53:25,1575989604604,0,10/12/2019 14:53:24,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,1,4,2,option2,Zone1,response_button_text,564.9000000000015,See next option,1,0,1,0,,,,,1,sequence,,,<h1>1133.99</h1>,<h1>945.99</h1>,<h1>673.99</h1>,<h1>875.99</h1>,<h1>528</h1>,<h1>893.99</h1>,<h1>624</h1>,<h1>811</h1>,<h1>1683</h1>,<h1>1061.99</h1>,<h1>667</h1>,<h1>799.99</h1>,1133.99,945.99,673.99,875.99,528,893.99,624,811,1683,1061.99,667,799.99,,,,,
52,1575989605436,10/12/2019 14:53:25,1575989604705,0,10/12/2019 14:53:24,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,1,4,3,option3,Zone1,response_button_text,71.29999999999563,See next option,1,0,1,0,,,,,1,sequence,,,<h1>1133.99</h1>,<h1>945.99</h1>,<h1>673.99</h1>,<h1>875.99</h1>,<h1>528</h1>,<h1>893.99</h1>,<h1>624</h1>,<h1>811</h1>,<h1>1683</h1>,<h1>1061.99</h1>,<h1>667</h1>,<h1>799.99</h1>,1133.99,945.99,673.99,875.99,528,893.99,624,811,1683,1061.99,667,799.99,,,,,
53,1575989605577,10/12/2019 14:53:25,1575989604836,0,10/12/2019 14:53:24,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,1,4,4,option4,Zone1,response_button_text,91.30000000000291,See next option,1,0,1,0,,,,,1,sequence,,,<h1>1133.99</h1>,<h1>945.99</h1>,<h1>673.99</h1>,<h1>875.99</h1>,<h1>528</h1>,<h1>893.99</h1>,<h1>624</h1>,<h1>811</h1>,<h1>1683</h1>,<h1>1061.99</h1>,<h1>667</h1>,<h1>799.99</h1>,1133.99,945.99,673.99,875.99,528,893.99,624,811,1683,1061.99,667,799.99,,,,,
54,1575989605717,10/12/2019 14:53:25,1575989605028,0,10/12/2019 14:53:25,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,1,4,5,option5,Zone1,response_button_text,150.10000000000582,See next option,1,0,1,0,,,,,1,sequence,,,<h1>1133.99</h1>,<h1>945.99</h1>,<h1>673.99</h1>,<h1>875.99</h1>,<h1>528</h1>,<h1>893.99</h1>,<h1>624</h1>,<h1>811</h1>,<h1>1683</h1>,<h1>1061.99</h1>,<h1>667</h1>,<h1>799.99</h1>,1133.99,945.99,673.99,875.99,528,893.99,624,811,1683,1061.99,667,799.99,,,,,
55,1575989605953,10/12/2019 14:53:25,1575989605250,0,10/12/2019 14:53:25,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,1,4,6,option6,Zone1,response_button_text,178.09999999999854,See next option,1,0,1,0,,,,,1,sequence,,,<h1>1133.99</h1>,<h1>945.99</h1>,<h1>673.99</h1>,<h1>875.99</h1>,<h1>528</h1>,<h1>893.99</h1>,<h1>624</h1>,<h1>811</h1>,<h1>1683</h1>,<h1>1061.99</h1>,<h1>667</h1>,<h1>799.99</h1>,1133.99,945.99,673.99,875.99,528,893.99,624,811,1683,1061.99,667,799.99,,,,,
56,1575989606092,10/12/2019 14:53:26,1575989605352,0,10/12/2019 14:53:25,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,1,4,7,option7,Zone1,response_button_text,61.099999999998545,See next option,1,0,1,0,,,,,1,sequence,,,<h1>1133.99</h1>,<h1>945.99</h1>,<h1>673.99</h1>,<h1>875.99</h1>,<h1>528</h1>,<h1>893.99</h1>,<h1>624</h1>,<h1>811</h1>,<h1>1683</h1>,<h1>1061.99</h1>,<h1>667</h1>,<h1>799.99</h1>,1133.99,945.99,673.99,875.99,528,893.99,624,811,1683,1061.99,667,799.99,,,,,
57,1575989606217,10/12/2019 14:53:26,1575989605536,0,10/12/2019 14:53:25,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,1,4,8,option8,Zone1,response_button_text,139.59999999999854,See next option,1,0,1,0,,,,,1,sequence,,,<h1>1133.99</h1>,<h1>945.99</h1>,<h1>673.99</h1>,<h1>875.99</h1>,<h1>528</h1>,<h1>893.99</h1>,<h1>624</h1>,<h1>811</h1>,<h1>1683</h1>,<h1>1061.99</h1>,<h1>667</h1>,<h1>799.99</h1>,1133.99,945.99,673.99,875.99,528,893.99,624,811,1683,1061.99,667,799.99,,,,,
58,1575989606327,10/12/2019 14:53:26,1575989605594,0,10/12/2019 14:53:25,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,1,4,9,option9,Zone1,response_button_text,14.10000000000582,See next option,1,0,1,0,,,,,1,sequence,,,<h1>1133.99</h1>,<h1>945.99</h1>,<h1>673.99</h1>,<h1>875.99</h1>,<h1>528</h1>,<h1>893.99</h1>,<h1>624</h1>,<h1>811</h1>,<h1>1683</h1>,<h1>1061.99</h1>,<h1>667</h1>,<h1>799.99</h1>,1133.99,945.99,673.99,875.99,528,893.99,624,811,1683,1061.99,667,799.99,,,,,
59,1575989606452,10/12/2019 14:53:26,1575989605766,0,10/12/2019 14:53:25,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,1,4,10,option10,Zone1,response_button_text,129.09999999999854,See next option,1,0,1,0,,,,,1,sequence,,,<h1>1133.99</h1>,<h1>945.99</h1>,<h1>673.99</h1>,<h1>875.99</h1>,<h1>528</h1>,<h1>893.99</h1>,<h1>624</h1>,<h1>811</h1>,<h1>1683</h1>,<h1>1061.99</h1>,<h1>667</h1>,<h1>799.99</h1>,1133.99,945.99,673.99,875.99,528,893.99,624,811,1683,1061.99,667,799.99,,,,,
60,1575989606593,10/12/2019 14:53:26,1575989605849,0,10/12/2019 14:53:25,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,1,4,11,option11,Zone1,response_button_text,31.900000000001455,See next option,1,0,1,0,,,,,1,sequence,,,<h1>1133.99</h1>,<h1>945.99</h1>,<h1>673.99</h1>,<h1>875.99</h1>,<h1>528</h1>,<h1>893.99</h1>,<h1>624</h1>,<h1>811</h1>,<h1>1683</h1>,<h1>1061.99</h1>,<h1>667</h1>,<h1>799.99</h1>,1133.99,945.99,673.99,875.99,528,893.99,624,811,1683,1061.99,667,799.99,,,,,
61,1575989606702,10/12/2019 14:53:26,1575989606018,0,10/12/2019 14:53:26,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,1,4,12,option12,Zone1,response_button_text,128.8000000000029,799.99,1,1,0,0,,,,,1,sequence,,,<h1>1133.99</h1>,<h1>945.99</h1>,<h1>673.99</h1>,<h1>875.99</h1>,<h1>528</h1>,<h1>893.99</h1>,<h1>624</h1>,<h1>811</h1>,<h1>1683</h1>,<h1>1061.99</h1>,<h1>667</h1>,<h1>799.99</h1>,1133.99,945.99,673.99,875.99,528,893.99,624,811,1683,1061.99,667,799.99,,,,,
62,1575989610608,10/12/2019 14:53:30,1575989609924,0,10/12/2019 14:53:29,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,1,4,24,congratulations,rating19,response_slider_firstInteraction,3898.3035999999993,25,,0,1,0,,,,,1,sequence,,,<h1>1133.99</h1>,<h1>945.99</h1>,<h1>673.99</h1>,<h1>875.99</h1>,<h1>528</h1>,<h1>893.99</h1>,<h1>624</h1>,<h1>811</h1>,<h1>1683</h1>,<h1>1061.99</h1>,<h1>667</h1>,<h1>799.99</h1>,1133.99,945.99,673.99,875.99,528,893.99,624,811,1683,1061.99,667,799.99,,,,,
63,1575989611800,10/12/2019 14:53:31,1575989611112,0,10/12/2019 14:53:31,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,1,4,24,congratulations,rating19,response_slider_endValue,4705.199999999997,25,,0,1,0,,,,,1,sequence,,,<h1>1133.99</h1>,<h1>945.99</h1>,<h1>673.99</h1>,<h1>875.99</h1>,<h1>528</h1>,<h1>893.99</h1>,<h1>624</h1>,<h1>811</h1>,<h1>1683</h1>,<h1>1061.99</h1>,<h1>667</h1>,<h1>799.99</h1>,1133.99,945.99,673.99,875.99,528,893.99,624,811,1683,1061.99,667,799.99,,,,,
64,1575989611908,10/12/2019 14:53:31,1575989611114,0,10/12/2019 14:53:31,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,1,4,24,congratulations,Zone4,continue_button,4705.199999999997,,,0,1,0,,,,,1,sequence,,,<h1>1133.99</h1>,<h1>945.99</h1>,<h1>673.99</h1>,<h1>875.99</h1>,<h1>528</h1>,<h1>893.99</h1>,<h1>624</h1>,<h1>811</h1>,<h1>1683</h1>,<h1>1061.99</h1>,<h1>667</h1>,<h1>799.99</h1>,1133.99,945.99,673.99,875.99,528,893.99,624,811,1683,1061.99,667,799.99,,,,,
65,1575989613485,10/12/2019 14:53:33,1575989612799,0,10/12/2019 14:53:32,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,8,4,1,next sequence?,advancementZone,continue_button,1671,,,0,1,0,,,,,,ready,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,1575989615611,10/12/2019 14:53:35,1575989614931,0,10/12/2019 14:53:34,11864,3,task-hlnk,,3506753,BLIND,991920,,complete,,5defadf7d7457d000bd6408e,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,5,5,1,option1,choice,response_button_text,2094.2999999999956,792,1,1,0,0,,,,,1,sequence,,,<h1>792</h1>,<h1>1115.99</h1>,<h1>843</h1>,<h1>576</h1>,<h1>779</h1>,<h1>749.99</h1>,<h1>642.96</h1>,<h1>480</h1>,<h1>1155.99</h1>,<h1>835</h1>,<h1>1345</h1>,<h1>1763.99</h1>,792,1115.99,843,576,779,749.99,642.96,480,1155.99,835,1345,1763.99,,,,,
