Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,TakeOption,PercentTaken,Option1,Option2,Option3,Option4,Option5,Option6,Option7,Option8,Option9,Option10,RecentAnswer,Feedback_1,Feedback_2,Feedback_3,Feedback_4,Feedback_5,Feedback_6,Feedback_7,Feedback_8,Feedback_9,Feedback_10,Feedback_11,Feedback_12,Option11,Option12,,5_star,3_star,1_star
75,1570441390177,07/10/2019 09:43:10,1570441389954,1,07/10/2019 10:43:09,9869,6,task-3elb,,3154847,5788bc4082f7f90001ee7a6c,871797,,complete,,5d9b076f7f79070015f9315e,computer,Desktop or Laptop,Windows 10,Firefox 68.0,1280x720,1280x594,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,8,4,18,D9,BEST,response_button_text,1385,Take this option,1,1,0,0,,,,,1,sequence,,,<strong>779</strong>,<strong>359.76</strong>,<strong>749.99</strong>,<strong>1139.99</strong>,<strong>1155</strong>,<strong>1253.99</strong>,<strong>795.99</strong>,<strong>744</strong>,<strong>431.76</strong>,<strong>723</strong>,,lose,5star,lose,lose,lose,lose,lose,lose,3star,1star,lose,lose,<strong>745.75</strong>,<strong>825.99</strong>,,Option2,Option9,Option10
76,1570441393301,07/10/2019 09:43:13,1570441392960,1,07/10/2019 10:43:12,9869,6,task-3elb,,3154847,5788bc4082f7f90001ee7a6c,871797,,complete,,5d9b076f7f79070015f9315e,computer,Desktop or Laptop,Windows 10,Firefox 68.0,1280x720,1280x594,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,8,4,27,3star,advancementZone,timelimit_screen,3000.0030660000048,,,0,1,0,,,1,,1,sequence,,,<strong>779</strong>,<strong>359.76</strong>,<strong>749.99</strong>,<strong>1139.99</strong>,<strong>1155</strong>,<strong>1253.99</strong>,<strong>795.99</strong>,<strong>744</strong>,<strong>431.76</strong>,<strong>723</strong>,,lose,5star,lose,lose,lose,lose,lose,lose,3star,1star,lose,lose,<strong>745.75</strong>,<strong>825.99</strong>,,Option2,Option9,Option10
77,1570441393520,07/10/2019 09:43:13,1570441393054,1,07/10/2019 10:43:13,9869,6,task-3elb,,3154847,5788bc4082f7f90001ee7a6c,871797,,complete,,5d9b076f7f79070015f9315e,computer,Desktop or Laptop,Windows 10,Firefox 68.0,1280x720,1280x594,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,8,4,29,next,content,timelimit_screen,83.27196620000177,,,0,1,0,,,1,,1,sequence,,,<strong>779</strong>,<strong>359.76</strong>,<strong>749.99</strong>,<strong>1139.99</strong>,<strong>1155</strong>,<strong>1253.99</strong>,<strong>795.99</strong>,<strong>744</strong>,<strong>431.76</strong>,<strong>723</strong>,,lose,5star,lose,lose,lose,lose,lose,lose,3star,1star,lose,lose,<strong>745.75</strong>,<strong>825.99</strong>,,Option2,Option9,Option10
78,1570441399309,07/10/2019 09:43:19,1570441399034,1,07/10/2019 10:43:19,9869,6,task-3elb,,3154847,5788bc4082f7f90001ee7a6c,871797,,complete,,5d9b076f7f79070015f9315e,computer,Desktop or Laptop,Windows 10,Firefox 68.0,1280x720,1280x594,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,9,5,1,instructions,advancementZone,timelimit_screen,6000.062666099984,,,0,1,0,,,1,,,instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,1570441403327,07/10/2019 09:43:23,1570441403036,1,07/10/2019 10:43:23,9869,6,task-3elb,,3154847,5788bc4082f7f90001ee7a6c,871797,,complete,,5d9b076f7f79070015f9315e,computer,Desktop or Laptop,Windows 10,Firefox 68.0,1280x720,1280x594,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,2,5,1,C1,Zone3,timelimit_screen,4000.0729338999954,,,0,1,0,,,1,,1,sequence,,,<strong>769.75</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>673.99</strong>,<strong>811</strong>,<strong>839.75</strong>,<strong>745.99</strong>,<strong>1115.99</strong>,<strong>1322</strong>,<strong>865.99</strong>,,lose,lose,lose,5star,lose,lose,3star,lose,lose,lose,1star,lose,<strong>768</strong>,<strong>1253.99</strong>,,Option4,Option7,Option11
80,1570441405250,07/10/2019 09:43:25,1570441405019,1,07/10/2019 10:43:25,9869,6,task-3elb,,3154847,5788bc4082f7f90001ee7a6c,871797,,complete,,5d9b076f7f79070015f9315e,computer,Desktop or Laptop,Windows 10,Firefox 68.0,1280x720,1280x594,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,2,5,2,D1,Zone3,response_button_text,1912,See next option,1,0,1,0,,,,,1,sequence,,,<strong>769.75</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>673.99</strong>,<strong>811</strong>,<strong>839.75</strong>,<strong>745.99</strong>,<strong>1115.99</strong>,<strong>1322</strong>,<strong>865.99</strong>,,lose,lose,lose,5star,lose,lose,3star,lose,lose,lose,1star,lose,<strong>768</strong>,<strong>1253.99</strong>,,Option4,Option7,Option11
81,1570441409345,07/10/2019 09:43:29,1570441409030,1,07/10/2019 10:43:29,9869,6,task-3elb,,3154847,5788bc4082f7f90001ee7a6c,871797,,complete,,5d9b076f7f79070015f9315e,computer,Desktop or Laptop,Windows 10,Firefox 68.0,1280x720,1280x594,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,2,5,3,C2,Zone3,timelimit_screen,4000.262325399992,,,0,1,0,,,1,,1,sequence,,,<strong>769.75</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>673.99</strong>,<strong>811</strong>,<strong>839.75</strong>,<strong>745.99</strong>,<strong>1115.99</strong>,<strong>1322</strong>,<strong>865.99</strong>,,lose,lose,lose,5star,lose,lose,3star,lose,lose,lose,1star,lose,<strong>768</strong>,<strong>1253.99</strong>,,Option4,Option7,Option11
82,1570441409923,07/10/2019 09:43:29,1570441409680,1,07/10/2019 10:43:29,9869,6,task-3elb,,3154847,5788bc4082f7f90001ee7a6c,871797,,complete,,5d9b076f7f79070015f9315e,computer,Desktop or Laptop,Windows 10,Firefox 68.0,1280x720,1280x594,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,2,5,4,D2,lose,response_button_text,571,See next option,1,0,1,0,,,,,1,sequence,,,<strong>769.75</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>673.99</strong>,<strong>811</strong>,<strong>839.75</strong>,<strong>745.99</strong>,<strong>1115.99</strong>,<strong>1322</strong>,<strong>865.99</strong>,,lose,lose,lose,5star,lose,lose,3star,lose,lose,lose,1star,lose,<strong>768</strong>,<strong>1253.99</strong>,,Option4,Option7,Option11
83,1570441413957,07/10/2019 09:43:33,1570441413681,1,07/10/2019 10:43:33,9869,6,task-3elb,,3154847,5788bc4082f7f90001ee7a6c,871797,,complete,,5d9b076f7f79070015f9315e,computer,Desktop or Laptop,Windows 10,Firefox 68.0,1280x720,1280x594,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,2,5,5,C3,Zone3,timelimit_screen,4000.073266100022,,,0,1,0,,,1,,1,sequence,,,<strong>769.75</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>673.99</strong>,<strong>811</strong>,<strong>839.75</strong>,<strong>745.99</strong>,<strong>1115.99</strong>,<strong>1322</strong>,<strong>865.99</strong>,,lose,lose,lose,5star,lose,lose,3star,lose,lose,lose,1star,lose,<strong>768</strong>,<strong>1253.99</strong>,,Option4,Option7,Option11
84,1570441414471,07/10/2019 09:43:34,1570441414214,1,07/10/2019 10:43:34,9869,6,task-3elb,,3154847,5788bc4082f7f90001ee7a6c,871797,,complete,,5d9b076f7f79070015f9315e,computer,Desktop or Laptop,Windows 10,Firefox 68.0,1280x720,1280x594,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,2,5,6,D3,lose,response_button_text,465,See next option,1,0,1,0,,,,,1,sequence,,,<strong>769.75</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>673.99</strong>,<strong>811</strong>,<strong>839.75</strong>,<strong>745.99</strong>,<strong>1115.99</strong>,<strong>1322</strong>,<strong>865.99</strong>,,lose,lose,lose,5star,lose,lose,3star,lose,lose,lose,1star,lose,<strong>768</strong>,<strong>1253.99</strong>,,Option4,Option7,Option11
85,1570441418494,07/10/2019 09:43:38,1570441418223,1,07/10/2019 10:43:38,9869,6,task-3elb,,3154847,5788bc4082f7f90001ee7a6c,871797,,complete,,5d9b076f7f79070015f9315e,computer,Desktop or Laptop,Windows 10,Firefox 68.0,1280x720,1280x594,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,2,5,7,C4,Zone3,timelimit_screen,4000.1027340000146,,,0,1,0,,,1,,1,sequence,,,<strong>769.75</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>673.99</strong>,<strong>811</strong>,<strong>839.75</strong>,<strong>745.99</strong>,<strong>1115.99</strong>,<strong>1322</strong>,<strong>865.99</strong>,,lose,lose,lose,5star,lose,lose,3star,lose,lose,lose,1star,lose,<strong>768</strong>,<strong>1253.99</strong>,,Option4,Option7,Option11
86,1570441419087,07/10/2019 09:43:39,1570441418855,1,07/10/2019 10:43:38,9869,6,task-3elb,,3154847,5788bc4082f7f90001ee7a6c,871797,,complete,,5d9b076f7f79070015f9315e,computer,Desktop or Laptop,Windows 10,Firefox 68.0,1280x720,1280x594,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,2,5,8,D4,lose,response_button_text,569,See next option,1,0,1,0,,,,,1,sequence,,,<strong>769.75</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>673.99</strong>,<strong>811</strong>,<strong>839.75</strong>,<strong>745.99</strong>,<strong>1115.99</strong>,<strong>1322</strong>,<strong>865.99</strong>,,lose,lose,lose,5star,lose,lose,3star,lose,lose,lose,1star,lose,<strong>768</strong>,<strong>1253.99</strong>,,Option4,Option7,Option11
87,1570441423648,07/10/2019 09:43:43,1570441422868,1,07/10/2019 10:43:42,9869,6,task-3elb,,3154847,5788bc4082f7f90001ee7a6c,871797,,complete,,5d9b076f7f79070015f9315e,computer,Desktop or Laptop,Windows 10,Firefox 68.0,1280x720,1280x594,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,2,5,9,C5,Zone3,timelimit_screen,4000.1045677000075,,,0,1,0,,,1,,1,sequence,,,<strong>769.75</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>673.99</strong>,<strong>811</strong>,<strong>839.75</strong>,<strong>745.99</strong>,<strong>1115.99</strong>,<strong>1322</strong>,<strong>865.99</strong>,,lose,lose,lose,5star,lose,lose,3star,lose,lose,lose,1star,lose,<strong>768</strong>,<strong>1253.99</strong>,,Option4,Option7,Option11
88,1570441423851,07/10/2019 09:43:43,1570441423578,1,07/10/2019 10:43:43,9869,6,task-3elb,,3154847,5788bc4082f7f90001ee7a6c,871797,,complete,,5d9b076f7f79070015f9315e,computer,Desktop or Laptop,Windows 10,Firefox 68.0,1280x720,1280x594,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,2,5,10,D5,lose,response_button_text,613,See next option,1,0,1,0,,,,,1,sequence,,,<strong>769.75</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>673.99</strong>,<strong>811</strong>,<strong>839.75</strong>,<strong>745.99</strong>,<strong>1115.99</strong>,<strong>1322</strong>,<strong>865.99</strong>,,lose,lose,lose,5star,lose,lose,3star,lose,lose,lose,1star,lose,<strong>768</strong>,<strong>1253.99</strong>,,Option4,Option7,Option11
89,1570441427868,07/10/2019 09:43:47,1570441427578,1,07/10/2019 10:43:47,9869,6,task-3elb,,3154847,5788bc4082f7f90001ee7a6c,871797,,complete,,5d9b076f7f79070015f9315e,computer,Desktop or Laptop,Windows 10,Firefox 68.0,1280x720,1280x594,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,2,5,11,C6,Zone3,timelimit_screen,3999.8845984000072,,,0,1,0,,,1,,1,sequence,,,<strong>769.75</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>673.99</strong>,<strong>811</strong>,<strong>839.75</strong>,<strong>745.99</strong>,<strong>1115.99</strong>,<strong>1322</strong>,<strong>865.99</strong>,,lose,lose,lose,5star,lose,lose,3star,lose,lose,lose,1star,lose,<strong>768</strong>,<strong>1253.99</strong>,,Option4,Option7,Option11
90,1570441428368,07/10/2019 09:43:48,1570441428143,1,07/10/2019 10:43:48,9869,6,task-3elb,,3154847,5788bc4082f7f90001ee7a6c,871797,,complete,,5d9b076f7f79070015f9315e,computer,Desktop or Laptop,Windows 10,Firefox 68.0,1280x720,1280x594,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,2,5,12,D6,lose,response_button_text,485,See next option,1,0,1,0,,,,,1,sequence,,,<strong>769.75</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>673.99</strong>,<strong>811</strong>,<strong>839.75</strong>,<strong>745.99</strong>,<strong>1115.99</strong>,<strong>1322</strong>,<strong>865.99</strong>,,lose,lose,lose,5star,lose,lose,3star,lose,lose,lose,1star,lose,<strong>768</strong>,<strong>1253.99</strong>,,Option4,Option7,Option11
91,1570441432400,07/10/2019 09:43:52,1570441432134,1,07/10/2019 10:43:52,9869,6,task-3elb,,3154847,5788bc4082f7f90001ee7a6c,871797,,complete,,5d9b076f7f79070015f9315e,computer,Desktop or Laptop,Windows 10,Firefox 68.0,1280x720,1280x594,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,2,5,13,C7,Zone3,timelimit_screen,4000.0773338999716,,,0,1,0,,,1,,1,sequence,,,<strong>769.75</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>673.99</strong>,<strong>811</strong>,<strong>839.75</strong>,<strong>745.99</strong>,<strong>1115.99</strong>,<strong>1322</strong>,<strong>865.99</strong>,,lose,lose,lose,5star,lose,lose,3star,lose,lose,lose,1star,lose,<strong>768</strong>,<strong>1253.99</strong>,,Option4,Option7,Option11
92,1570441433137,07/10/2019 09:43:53,1570441432874,1,07/10/2019 10:43:52,9869,6,task-3elb,,3154847,5788bc4082f7f90001ee7a6c,871797,,complete,,5d9b076f7f79070015f9315e,computer,Desktop or Laptop,Windows 10,Firefox 68.0,1280x720,1280x594,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,2,5,14,D7,lose,response_button_text,669,See next option,1,0,1,0,,,,,1,sequence,,,<strong>769.75</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>673.99</strong>,<strong>811</strong>,<strong>839.75</strong>,<strong>745.99</strong>,<strong>1115.99</strong>,<strong>1322</strong>,<strong>865.99</strong>,,lose,lose,lose,5star,lose,lose,3star,lose,lose,lose,1star,lose,<strong>768</strong>,<strong>1253.99</strong>,,Option4,Option7,Option11
93,1570441437171,07/10/2019 09:43:57,1570441436890,1,07/10/2019 10:43:56,9869,6,task-3elb,,3154847,5788bc4082f7f90001ee7a6c,871797,,complete,,5d9b076f7f79070015f9315e,computer,Desktop or Laptop,Windows 10,Firefox 68.0,1280x720,1280x594,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,2,5,15,C8,Zone3,timelimit_screen,3999.968903400004,,,0,1,0,,,1,,1,sequence,,,<strong>769.75</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>673.99</strong>,<strong>811</strong>,<strong>839.75</strong>,<strong>745.99</strong>,<strong>1115.99</strong>,<strong>1322</strong>,<strong>865.99</strong>,,lose,lose,lose,5star,lose,lose,3star,lose,lose,lose,1star,lose,<strong>768</strong>,<strong>1253.99</strong>,,Option4,Option7,Option11
94,1570441437671,07/10/2019 09:43:57,1570441437434,1,07/10/2019 10:43:57,9869,6,task-3elb,,3154847,5788bc4082f7f90001ee7a6c,871797,,complete,,5d9b076f7f79070015f9315e,computer,Desktop or Laptop,Windows 10,Firefox 68.0,1280x720,1280x594,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,2,5,16,D8,lose,response_button_text,456,See next option,1,0,1,0,,,,,1,sequence,,,<strong>769.75</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>673.99</strong>,<strong>811</strong>,<strong>839.75</strong>,<strong>745.99</strong>,<strong>1115.99</strong>,<strong>1322</strong>,<strong>865.99</strong>,,lose,lose,lose,5star,lose,lose,3star,lose,lose,lose,1star,lose,<strong>768</strong>,<strong>1253.99</strong>,,Option4,Option7,Option11
95,1570441441723,07/10/2019 09:44:01,1570441441426,1,07/10/2019 10:44:01,9869,6,task-3elb,,3154847,5788bc4082f7f90001ee7a6c,871797,,complete,,5d9b076f7f79070015f9315e,computer,Desktop or Laptop,Windows 10,Firefox 68.0,1280x720,1280x594,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,2,5,17,C9,Zone3,timelimit_screen,4000.356866100017,,,0,1,0,,,1,,1,sequence,,,<strong>769.75</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>673.99</strong>,<strong>811</strong>,<strong>839.75</strong>,<strong>745.99</strong>,<strong>1115.99</strong>,<strong>1322</strong>,<strong>865.99</strong>,,lose,lose,lose,5star,lose,lose,3star,lose,lose,lose,1star,lose,<strong>768</strong>,<strong>1253.99</strong>,,Option4,Option7,Option11
96,1570441442299,07/10/2019 09:44:02,1570441442065,1,07/10/2019 10:44:02,9869,6,task-3elb,,3154847,5788bc4082f7f90001ee7a6c,871797,,complete,,5d9b076f7f79070015f9315e,computer,Desktop or Laptop,Windows 10,Firefox 68.0,1280x720,1280x594,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,2,5,18,D9,lose,response_button_text,545,See next option,1,0,1,0,,,,,1,sequence,,,<strong>769.75</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>673.99</strong>,<strong>811</strong>,<strong>839.75</strong>,<strong>745.99</strong>,<strong>1115.99</strong>,<strong>1322</strong>,<strong>865.99</strong>,,lose,lose,lose,5star,lose,lose,3star,lose,lose,lose,1star,lose,<strong>768</strong>,<strong>1253.99</strong>,,Option4,Option7,Option11
97,1570441446427,07/10/2019 09:44:06,1570441446079,1,07/10/2019 10:44:06,9869,6,task-3elb,,3154847,5788bc4082f7f90001ee7a6c,871797,,complete,,5d9b076f7f79070015f9315e,computer,Desktop or Laptop,Windows 10,Firefox 68.0,1280x720,1280x594,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,2,5,19,C10,Zone3,timelimit_screen,3999.9839678000135,,,0,1,0,,,1,,1,sequence,,,<strong>769.75</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>673.99</strong>,<strong>811</strong>,<strong>839.75</strong>,<strong>745.99</strong>,<strong>1115.99</strong>,<strong>1322</strong>,<strong>865.99</strong>,,lose,lose,lose,5star,lose,lose,3star,lose,lose,lose,1star,lose,<strong>768</strong>,<strong>1253.99</strong>,,Option4,Option7,Option11
98,1570441447021,07/10/2019 09:44:07,1570441446785,1,07/10/2019 10:44:06,9869,6,task-3elb,,3154847,5788bc4082f7f90001ee7a6c,871797,,complete,,5d9b076f7f79070015f9315e,computer,Desktop or Laptop,Windows 10,Firefox 68.0,1280x720,1280x594,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,2,5,20,D10,lose,response_button_text,634,See next option,1,0,1,0,,,,,1,sequence,,,<strong>769.75</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>673.99</strong>,<strong>811</strong>,<strong>839.75</strong>,<strong>745.99</strong>,<strong>1115.99</strong>,<strong>1322</strong>,<strong>865.99</strong>,,lose,lose,lose,5star,lose,lose,3star,lose,lose,lose,1star,lose,<strong>768</strong>,<strong>1253.99</strong>,,Option4,Option7,Option11
99,1570441451112,07/10/2019 09:44:11,1570441450782,1,07/10/2019 10:44:10,9869,6,task-3elb,,3154847,5788bc4082f7f90001ee7a6c,871797,,complete,,5d9b076f7f79070015f9315e,computer,Desktop or Laptop,Windows 10,Firefox 68.0,1280x720,1280x594,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,2,5,21,C11,Zone3,timelimit_screen,4000.0009983000346,,,0,1,0,,,1,,1,sequence,,,<strong>769.75</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>673.99</strong>,<strong>811</strong>,<strong>839.75</strong>,<strong>745.99</strong>,<strong>1115.99</strong>,<strong>1322</strong>,<strong>865.99</strong>,,lose,lose,lose,5star,lose,lose,3star,lose,lose,lose,1star,lose,<strong>768</strong>,<strong>1253.99</strong>,,Option4,Option7,Option11
100,1570441451737,07/10/2019 09:44:11,1570441451503,1,07/10/2019 10:44:11,9869,6,task-3elb,,3154847,5788bc4082f7f90001ee7a6c,871797,,complete,,5d9b076f7f79070015f9315e,computer,Desktop or Laptop,Windows 10,Firefox 68.0,1280x720,1280x594,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,2,5,22,D11,lose,response_button_text,658,See next option,1,0,1,0,,,,,1,sequence,,,<strong>769.75</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>673.99</strong>,<strong>811</strong>,<strong>839.75</strong>,<strong>745.99</strong>,<strong>1115.99</strong>,<strong>1322</strong>,<strong>865.99</strong>,,lose,lose,lose,5star,lose,lose,3star,lose,lose,lose,1star,lose,<strong>768</strong>,<strong>1253.99</strong>,,Option4,Option7,Option11
101,1570441455801,07/10/2019 09:44:15,1570441455516,1,07/10/2019 10:44:15,9869,6,task-3elb,,3154847,5788bc4082f7f90001ee7a6c,871797,,complete,,5d9b076f7f79070015f9315e,computer,Desktop or Laptop,Windows 10,Firefox 68.0,1280x720,1280x594,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,2,5,23,C12,Zone3,timelimit_screen,3999.759862600011,,,0,1,0,,,1,,1,sequence,,,<strong>769.75</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>673.99</strong>,<strong>811</strong>,<strong>839.75</strong>,<strong>745.99</strong>,<strong>1115.99</strong>,<strong>1322</strong>,<strong>865.99</strong>,,lose,lose,lose,5star,lose,lose,3star,lose,lose,lose,1star,lose,<strong>768</strong>,<strong>1253.99</strong>,,Option4,Option7,Option11
102,1570441457552,07/10/2019 09:44:17,1570441457333,1,07/10/2019 10:44:17,9869,6,task-3elb,,3154847,5788bc4082f7f90001ee7a6c,871797,,complete,,5d9b076f7f79070015f9315e,computer,Desktop or Laptop,Windows 10,Firefox 68.0,1280x720,1280x594,,Bruno sequence,1,Spreadsheet1,Spreadsheet1,2,5,24,D12,BEST,response_button_text,1741,Take this option,1,1,0,0,,,,,1,sequence,,,<strong>769.75</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>673.99</strong>,<strong>811</strong>,<strong>839.75</strong>,<strong>745.99</strong>,<strong>1115.99</strong>,<strong>1322</strong>,<strong>865.99</strong>,,lose,lose,lose,5star,lose,lose,3star,lose,lose,lose,1star,lose,<strong>768</strong>,<strong>1253.99</strong>,,Option4,Option7,Option11
