Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vvbk,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,TakeOption,PercentTaken,Option1,Option2,Option3,Option4,Option5,Option6,Option7,Option8,Option9,Option10,RecentAnswer,Feedback_1,Feedback_2,Feedback_3,Feedback_4,Feedback_5,Feedback_6,Feedback_7,Feedback_8,Feedback_9,Feedback_10,Feedback_11,Feedback_12,Option11,Option12,5_star,3_star,1_star
28,1614083916821,23/02/2021 12:38:36,1614083916771,0,23/02/2021 12:38:36,27662,6,task-pmix,,10288422,5f668a416b792f26ef5ea974,3130263,,complete,,6034f16a6469c93fd79d13d7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1680x1050,1256x899,,Hybrid 2 bruno sequence,5,10,10,10,14,4,1,C1,Zone3,timelimit_screen,4000,,,,,0,1,0,,,1,,1,sequence,,,<strong>1133.99</strong>,<strong>1709</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1320</strong>,<strong>551.76</strong>,<strong>864</strong>,<strong>915</strong>,<strong>715</strong>,<strong>1691.99</strong>,,lose,lose,lose,lose,lose,5star,lose,lose,3star,lose,lose,1star,<strong>843</strong>,<strong>744</strong>,Option6,Option9,Option12
29,1614083917852,23/02/2021 12:38:37,1614083917778,0,23/02/2021 12:38:37,27662,6,task-pmix,,10288422,5f668a416b792f26ef5ea974,3130263,,complete,,6034f16a6469c93fd79d13d7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1680x1050,1256x899,,Hybrid 2 bruno sequence,5,10,10,10,14,4,2,D1,Zone3,response_button_text,999,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1133.99</strong>,<strong>1709</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1320</strong>,<strong>551.76</strong>,<strong>864</strong>,<strong>915</strong>,<strong>715</strong>,<strong>1691.99</strong>,,lose,lose,lose,lose,lose,5star,lose,lose,3star,lose,lose,1star,<strong>843</strong>,<strong>744</strong>,Option6,Option9,Option12
30,1614083921810,23/02/2021 12:38:41,1614083921770,0,23/02/2021 12:38:41,27662,6,task-pmix,,10288422,5f668a416b792f26ef5ea974,3130263,,complete,,6034f16a6469c93fd79d13d7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1680x1050,1256x899,,Hybrid 2 bruno sequence,5,10,10,10,14,4,3,C2,Zone3,timelimit_screen,4000,,,,,0,1,0,,,1,,1,sequence,,,<strong>1133.99</strong>,<strong>1709</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1320</strong>,<strong>551.76</strong>,<strong>864</strong>,<strong>915</strong>,<strong>715</strong>,<strong>1691.99</strong>,,lose,lose,lose,lose,lose,5star,lose,lose,3star,lose,lose,1star,<strong>843</strong>,<strong>744</strong>,Option6,Option9,Option12
31,1614083922560,23/02/2021 12:38:42,1614083922518,0,23/02/2021 12:38:42,27662,6,task-pmix,,10288422,5f668a416b792f26ef5ea974,3130263,,complete,,6034f16a6469c93fd79d13d7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1680x1050,1256x899,,Hybrid 2 bruno sequence,5,10,10,10,14,4,4,D2,lose,response_button_text,740,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1133.99</strong>,<strong>1709</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1320</strong>,<strong>551.76</strong>,<strong>864</strong>,<strong>915</strong>,<strong>715</strong>,<strong>1691.99</strong>,,lose,lose,lose,lose,lose,5star,lose,lose,3star,lose,lose,1star,<strong>843</strong>,<strong>744</strong>,Option6,Option9,Option12
32,1614083926536,23/02/2021 12:38:46,1614083926504,0,23/02/2021 12:38:46,27662,6,task-pmix,,10288422,5f668a416b792f26ef5ea974,3130263,,complete,,6034f16a6469c93fd79d13d7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1680x1050,1256x899,,Hybrid 2 bruno sequence,5,10,10,10,14,4,5,C3,Zone3,timelimit_screen,4000,,,,,0,1,0,,,1,,1,sequence,,,<strong>1133.99</strong>,<strong>1709</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1320</strong>,<strong>551.76</strong>,<strong>864</strong>,<strong>915</strong>,<strong>715</strong>,<strong>1691.99</strong>,,lose,lose,lose,lose,lose,5star,lose,lose,3star,lose,lose,1star,<strong>843</strong>,<strong>744</strong>,Option6,Option9,Option12
33,1614083927162,23/02/2021 12:38:47,1614083927129,0,23/02/2021 12:38:47,27662,6,task-pmix,,10288422,5f668a416b792f26ef5ea974,3130263,,complete,,6034f16a6469c93fd79d13d7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1680x1050,1256x899,,Hybrid 2 bruno sequence,5,10,10,10,14,4,6,D3,lose,response_button_text,618.0000000000146,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1133.99</strong>,<strong>1709</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1320</strong>,<strong>551.76</strong>,<strong>864</strong>,<strong>915</strong>,<strong>715</strong>,<strong>1691.99</strong>,,lose,lose,lose,lose,lose,5star,lose,lose,3star,lose,lose,1star,<strong>843</strong>,<strong>744</strong>,Option6,Option9,Option12
34,1614083931156,23/02/2021 12:38:51,1614083931119,0,23/02/2021 12:38:51,27662,6,task-pmix,,10288422,5f668a416b792f26ef5ea974,3130263,,complete,,6034f16a6469c93fd79d13d7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1680x1050,1256x899,,Hybrid 2 bruno sequence,5,10,10,10,14,4,7,C4,Zone3,timelimit_screen,4000,,,,,0,1,0,,,1,,1,sequence,,,<strong>1133.99</strong>,<strong>1709</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1320</strong>,<strong>551.76</strong>,<strong>864</strong>,<strong>915</strong>,<strong>715</strong>,<strong>1691.99</strong>,,lose,lose,lose,lose,lose,5star,lose,lose,3star,lose,lose,1star,<strong>843</strong>,<strong>744</strong>,Option6,Option9,Option12
35,1614083931725,23/02/2021 12:38:51,1614083931689,0,23/02/2021 12:38:51,27662,6,task-pmix,,10288422,5f668a416b792f26ef5ea974,3130263,,complete,,6034f16a6469c93fd79d13d7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1680x1050,1256x899,,Hybrid 2 bruno sequence,5,10,10,10,14,4,8,D4,lose,response_button_text,562,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1133.99</strong>,<strong>1709</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1320</strong>,<strong>551.76</strong>,<strong>864</strong>,<strong>915</strong>,<strong>715</strong>,<strong>1691.99</strong>,,lose,lose,lose,lose,lose,5star,lose,lose,3star,lose,lose,1star,<strong>843</strong>,<strong>744</strong>,Option6,Option9,Option12
36,1614083935728,23/02/2021 12:38:55,1614083935687,0,23/02/2021 12:38:55,27662,6,task-pmix,,10288422,5f668a416b792f26ef5ea974,3130263,,complete,,6034f16a6469c93fd79d13d7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1680x1050,1256x899,,Hybrid 2 bruno sequence,5,10,10,10,14,4,9,C5,Zone3,timelimit_screen,4000,,,,,0,1,0,,,1,,1,sequence,,,<strong>1133.99</strong>,<strong>1709</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1320</strong>,<strong>551.76</strong>,<strong>864</strong>,<strong>915</strong>,<strong>715</strong>,<strong>1691.99</strong>,,lose,lose,lose,lose,lose,5star,lose,lose,3star,lose,lose,1star,<strong>843</strong>,<strong>744</strong>,Option6,Option9,Option12
37,1614083936305,23/02/2021 12:38:56,1614083936265,0,23/02/2021 12:38:56,27662,6,task-pmix,,10288422,5f668a416b792f26ef5ea974,3130263,,complete,,6034f16a6469c93fd79d13d7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1680x1050,1256x899,,Hybrid 2 bruno sequence,5,10,10,10,14,4,10,D5,lose,response_button_text,570,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1133.99</strong>,<strong>1709</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1320</strong>,<strong>551.76</strong>,<strong>864</strong>,<strong>915</strong>,<strong>715</strong>,<strong>1691.99</strong>,,lose,lose,lose,lose,lose,5star,lose,lose,3star,lose,lose,1star,<strong>843</strong>,<strong>744</strong>,Option6,Option9,Option12
