Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vvbk,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,TakeOption,PercentTaken,Option1,Option2,Option3,Option4,Option5,Option6,Option7,Option8,Option9,Option10,RecentAnswer,Feedback_1,Feedback_2,Feedback_3,Feedback_4,Feedback_5,Feedback_6,Feedback_7,Feedback_8,Feedback_9,Feedback_10,Feedback_11,Feedback_12,Option11,Option12,5_star,3_star,1_star
1,1614082840167,23/02/2021 12:20:40,1614082838764,0,23/02/2021 12:20:38,27662,6,task-c2op,,10287956,5d442ba693066e00185a44d6,3130190,,complete,,6034f05d05c8d9f173c588b6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,6,6,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1614082846090,23/02/2021 12:20:46,1614082844761,0,23/02/2021 12:20:44,27662,6,task-c2op,,10287956,5d442ba693066e00185a44d6,3130190,,complete,,6034f05d05c8d9f173c588b6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,6,6,6,1,1,1,instructions,advancementZone,timelimit_screen,5999.911,,,,,0,1,0,,,1,,,instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1614082850121,23/02/2021 12:20:50,1614082848759,0,23/02/2021 12:20:48,27662,6,task-c2op,,10287956,5d442ba693066e00185a44d6,3130190,,complete,,6034f05d05c8d9f173c588b6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,6,6,6,10,1,1,C1,Zone3,timelimit_screen,3999.960000000001,,,,,0,1,0,,,1,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>1345</strong>,<strong>667</strong>,<strong>1155.99</strong>,<strong>801.99</strong>,<strong>915</strong>,<strong>725.99</strong>,<strong>941.99</strong>,,3star,lose,lose,lose,5star,lose,lose,lose,1star,lose,lose,lose,<strong>795.99</strong>,<strong>787</strong>,Option5,Option1,Option9
4,1614082854130,23/02/2021 12:20:54,1614082852804,0,23/02/2021 12:20:52,27662,6,task-c2op,,10287956,5d442ba693066e00185a44d6,3130190,,complete,,6034f05d05c8d9f173c588b6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,6,6,6,10,1,2,D1,Zone3,response_button_text,4031.26500000144,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>1345</strong>,<strong>667</strong>,<strong>1155.99</strong>,<strong>801.99</strong>,<strong>915</strong>,<strong>725.99</strong>,<strong>941.99</strong>,,3star,lose,lose,lose,5star,lose,lose,lose,1star,lose,lose,lose,<strong>795.99</strong>,<strong>787</strong>,Option5,Option1,Option9
5,1614082858131,23/02/2021 12:20:58,1614082856791,0,23/02/2021 12:20:56,27662,6,task-c2op,,10287956,5d442ba693066e00185a44d6,3130190,,complete,,6034f05d05c8d9f173c588b6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,6,6,6,10,1,3,C2,Zone3,timelimit_screen,3999.9719999999998,,,,,0,1,0,,,1,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>1345</strong>,<strong>667</strong>,<strong>1155.99</strong>,<strong>801.99</strong>,<strong>915</strong>,<strong>725.99</strong>,<strong>941.99</strong>,,3star,lose,lose,lose,5star,lose,lose,lose,1star,lose,lose,lose,<strong>795.99</strong>,<strong>787</strong>,Option5,Option1,Option9
6,1614082859846,23/02/2021 12:20:59,1614082858504,0,23/02/2021 12:20:58,27662,6,task-c2op,,10287956,5d442ba693066e00185a44d6,3130190,,complete,,6034f05d05c8d9f173c588b6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,6,6,6,10,1,4,D2,lose,response_button_text,1692.6499999990483,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>1345</strong>,<strong>667</strong>,<strong>1155.99</strong>,<strong>801.99</strong>,<strong>915</strong>,<strong>725.99</strong>,<strong>941.99</strong>,,3star,lose,lose,lose,5star,lose,lose,lose,1star,lose,lose,lose,<strong>795.99</strong>,<strong>787</strong>,Option5,Option1,Option9
7,1614082863809,23/02/2021 12:21:03,1614082862490,0,23/02/2021 12:21:02,27662,6,task-c2op,,10287956,5d442ba693066e00185a44d6,3130190,,complete,,6034f05d05c8d9f173c588b6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,6,6,6,10,1,5,C3,Zone3,timelimit_screen,3999.9550000000017,,,,,0,1,0,,,1,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>1345</strong>,<strong>667</strong>,<strong>1155.99</strong>,<strong>801.99</strong>,<strong>915</strong>,<strong>725.99</strong>,<strong>941.99</strong>,,3star,lose,lose,lose,5star,lose,lose,lose,1star,lose,lose,lose,<strong>795.99</strong>,<strong>787</strong>,Option5,Option1,Option9
8,1614082864484,23/02/2021 12:21:04,1614082863156,0,23/02/2021 12:21:03,27662,6,task-c2op,,10287956,5d442ba693066e00185a44d6,3130190,,complete,,6034f05d05c8d9f173c588b6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,6,6,6,10,1,6,D3,lose,response_button_text,652.3199999992357,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>1345</strong>,<strong>667</strong>,<strong>1155.99</strong>,<strong>801.99</strong>,<strong>915</strong>,<strong>725.99</strong>,<strong>941.99</strong>,,3star,lose,lose,lose,5star,lose,lose,lose,1star,lose,lose,lose,<strong>795.99</strong>,<strong>787</strong>,Option5,Option1,Option9
9,1614082868489,23/02/2021 12:21:08,1614082867156,0,23/02/2021 12:21:07,27662,6,task-c2op,,10287956,5d442ba693066e00185a44d6,3130190,,complete,,6034f05d05c8d9f173c588b6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,6,6,6,10,1,7,C4,Zone3,timelimit_screen,3999.957000000002,,,,,0,1,0,,,1,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>1345</strong>,<strong>667</strong>,<strong>1155.99</strong>,<strong>801.99</strong>,<strong>915</strong>,<strong>725.99</strong>,<strong>941.99</strong>,,3star,lose,lose,lose,5star,lose,lose,lose,1star,lose,lose,lose,<strong>795.99</strong>,<strong>787</strong>,Option5,Option1,Option9
10,1614082869148,23/02/2021 12:21:09,1614082867822,0,23/02/2021 12:21:07,27662,6,task-c2op,,10287956,5d442ba693066e00185a44d6,3130190,,complete,,6034f05d05c8d9f173c588b6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,6,6,6,10,1,8,D4,lose,response_button_text,652.7050000004238,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>1345</strong>,<strong>667</strong>,<strong>1155.99</strong>,<strong>801.99</strong>,<strong>915</strong>,<strong>725.99</strong>,<strong>941.99</strong>,,3star,lose,lose,lose,5star,lose,lose,lose,1star,lose,lose,lose,<strong>795.99</strong>,<strong>787</strong>,Option5,Option1,Option9
11,1614082873146,23/02/2021 12:21:13,1614082871827,0,23/02/2021 12:21:11,27662,6,task-c2op,,10287956,5d442ba693066e00185a44d6,3130190,,complete,,6034f05d05c8d9f173c588b6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,6,6,6,10,1,9,C5,Zone3,timelimit_screen,3999.9760000000024,,,,,0,1,0,,,1,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>1345</strong>,<strong>667</strong>,<strong>1155.99</strong>,<strong>801.99</strong>,<strong>915</strong>,<strong>725.99</strong>,<strong>941.99</strong>,,3star,lose,lose,lose,5star,lose,lose,lose,1star,lose,lose,lose,<strong>795.99</strong>,<strong>787</strong>,Option5,Option1,Option9
12,1614082874451,23/02/2021 12:21:14,1614082873127,0,23/02/2021 12:21:13,27662,6,task-c2op,,10287956,5d442ba693066e00185a44d6,3130190,,complete,,6034f05d05c8d9f173c588b6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,6,6,6,10,1,10,D5,lose,response_button_text,1287.770000000819,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>1345</strong>,<strong>667</strong>,<strong>1155.99</strong>,<strong>801.99</strong>,<strong>915</strong>,<strong>725.99</strong>,<strong>941.99</strong>,,3star,lose,lose,lose,5star,lose,lose,lose,1star,lose,lose,lose,<strong>795.99</strong>,<strong>787</strong>,Option5,Option1,Option9
13,1614082878447,23/02/2021 12:21:18,1614082877127,0,23/02/2021 12:21:17,27662,6,task-c2op,,10287956,5d442ba693066e00185a44d6,3130190,,complete,,6034f05d05c8d9f173c588b6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,6,6,6,10,1,11,C6,Zone3,timelimit_screen,3999.970000000001,,,,,0,1,0,,,1,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>1345</strong>,<strong>667</strong>,<strong>1155.99</strong>,<strong>801.99</strong>,<strong>915</strong>,<strong>725.99</strong>,<strong>941.99</strong>,,3star,lose,lose,lose,5star,lose,lose,lose,1star,lose,lose,lose,<strong>795.99</strong>,<strong>787</strong>,Option5,Option1,Option9
14,1614082878905,23/02/2021 12:21:18,1614082877585,0,23/02/2021 12:21:17,27662,6,task-c2op,,10287956,5d442ba693066e00185a44d6,3130190,,complete,,6034f05d05c8d9f173c588b6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,6,6,6,10,1,12,D6,lose,response_button_text,445.75999999869964,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>1345</strong>,<strong>667</strong>,<strong>1155.99</strong>,<strong>801.99</strong>,<strong>915</strong>,<strong>725.99</strong>,<strong>941.99</strong>,,3star,lose,lose,lose,5star,lose,lose,lose,1star,lose,lose,lose,<strong>795.99</strong>,<strong>787</strong>,Option5,Option1,Option9
15,1614082882890,23/02/2021 12:21:22,1614082881577,0,23/02/2021 12:21:21,27662,6,task-c2op,,10287956,5d442ba693066e00185a44d6,3130190,,complete,,6034f05d05c8d9f173c588b6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,6,6,6,10,1,13,C7,Zone3,timelimit_screen,3999.9589999999953,,,,,0,1,0,,,1,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>1345</strong>,<strong>667</strong>,<strong>1155.99</strong>,<strong>801.99</strong>,<strong>915</strong>,<strong>725.99</strong>,<strong>941.99</strong>,,3star,lose,lose,lose,5star,lose,lose,lose,1star,lose,lose,lose,<strong>795.99</strong>,<strong>787</strong>,Option5,Option1,Option9
16,1614082883734,23/02/2021 12:21:23,1614082882413,0,23/02/2021 12:21:22,27662,6,task-c2op,,10287956,5d442ba693066e00185a44d6,3130190,,complete,,6034f05d05c8d9f173c588b6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,6,6,6,10,1,14,D7,lose,response_button_text,824.0249999998923,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>1345</strong>,<strong>667</strong>,<strong>1155.99</strong>,<strong>801.99</strong>,<strong>915</strong>,<strong>725.99</strong>,<strong>941.99</strong>,,3star,lose,lose,lose,5star,lose,lose,lose,1star,lose,lose,lose,<strong>795.99</strong>,<strong>787</strong>,Option5,Option1,Option9
17,1614082887728,23/02/2021 12:21:27,1614082886410,0,23/02/2021 12:21:26,27662,6,task-c2op,,10287956,5d442ba693066e00185a44d6,3130190,,complete,,6034f05d05c8d9f173c588b6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,6,6,6,10,1,15,C8,Zone3,timelimit_screen,3999.9490000000005,,,,,0,1,0,,,1,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>1345</strong>,<strong>667</strong>,<strong>1155.99</strong>,<strong>801.99</strong>,<strong>915</strong>,<strong>725.99</strong>,<strong>941.99</strong>,,3star,lose,lose,lose,5star,lose,lose,lose,1star,lose,lose,lose,<strong>795.99</strong>,<strong>787</strong>,Option5,Option1,Option9
18,1614082889602,23/02/2021 12:21:29,1614082888276,0,23/02/2021 12:21:28,27662,6,task-c2op,,10287956,5d442ba693066e00185a44d6,3130190,,complete,,6034f05d05c8d9f173c588b6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,6,6,6,10,1,16,D8,lose,response_button_text,1853.2200000008743,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>1345</strong>,<strong>667</strong>,<strong>1155.99</strong>,<strong>801.99</strong>,<strong>915</strong>,<strong>725.99</strong>,<strong>941.99</strong>,,3star,lose,lose,lose,5star,lose,lose,lose,1star,lose,lose,lose,<strong>795.99</strong>,<strong>787</strong>,Option5,Option1,Option9
19,1614082893607,23/02/2021 12:21:33,1614082892277,0,23/02/2021 12:21:32,27662,6,task-c2op,,10287956,5d442ba693066e00185a44d6,3130190,,complete,,6034f05d05c8d9f173c588b6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,6,6,6,10,1,17,C9,Zone3,timelimit_screen,3999.9590000000026,,,,,0,1,0,,,1,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>1345</strong>,<strong>667</strong>,<strong>1155.99</strong>,<strong>801.99</strong>,<strong>915</strong>,<strong>725.99</strong>,<strong>941.99</strong>,,3star,lose,lose,lose,5star,lose,lose,lose,1star,lose,lose,lose,<strong>795.99</strong>,<strong>787</strong>,Option5,Option1,Option9
20,1614082893748,23/02/2021 12:21:33,1614082892432,0,23/02/2021 12:21:32,27662,6,task-c2op,,10287956,5d442ba693066e00185a44d6,3130190,,complete,,6034f05d05c8d9f173c588b6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,6,6,6,10,1,18,D9,lose,response_button_text,143.0949999994482,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>1345</strong>,<strong>667</strong>,<strong>1155.99</strong>,<strong>801.99</strong>,<strong>915</strong>,<strong>725.99</strong>,<strong>941.99</strong>,,3star,lose,lose,lose,5star,lose,lose,lose,1star,lose,lose,lose,<strong>795.99</strong>,<strong>787</strong>,Option5,Option1,Option9
21,1614082897755,23/02/2021 12:21:37,1614082896427,0,23/02/2021 12:21:36,27662,6,task-c2op,,10287956,5d442ba693066e00185a44d6,3130190,,complete,,6034f05d05c8d9f173c588b6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,6,6,6,10,1,19,C10,Zone3,timelimit_screen,3999.9590000000026,,,,,0,1,0,,,1,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>1345</strong>,<strong>667</strong>,<strong>1155.99</strong>,<strong>801.99</strong>,<strong>915</strong>,<strong>725.99</strong>,<strong>941.99</strong>,,3star,lose,lose,lose,5star,lose,lose,lose,1star,lose,lose,lose,<strong>795.99</strong>,<strong>787</strong>,Option5,Option1,Option9
22,1614082898536,23/02/2021 12:21:38,1614082897230,0,23/02/2021 12:21:37,27662,6,task-c2op,,10287956,5d442ba693066e00185a44d6,3130190,,complete,,6034f05d05c8d9f173c588b6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,6,6,6,10,1,20,D10,lose,response_button_text,790.7599999998638,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>1345</strong>,<strong>667</strong>,<strong>1155.99</strong>,<strong>801.99</strong>,<strong>915</strong>,<strong>725.99</strong>,<strong>941.99</strong>,,3star,lose,lose,lose,5star,lose,lose,lose,1star,lose,lose,lose,<strong>795.99</strong>,<strong>787</strong>,Option5,Option1,Option9
23,1614082902544,23/02/2021 12:21:42,1614082901225,0,23/02/2021 12:21:41,27662,6,task-c2op,,10287956,5d442ba693066e00185a44d6,3130190,,complete,,6034f05d05c8d9f173c588b6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,6,6,6,10,1,21,C11,Zone3,timelimit_screen,3999.9000000000015,,,,,0,1,0,,,1,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>1345</strong>,<strong>667</strong>,<strong>1155.99</strong>,<strong>801.99</strong>,<strong>915</strong>,<strong>725.99</strong>,<strong>941.99</strong>,,3star,lose,lose,lose,5star,lose,lose,lose,1star,lose,lose,lose,<strong>795.99</strong>,<strong>787</strong>,Option5,Option1,Option9
24,1614082903146,23/02/2021 12:21:43,1614082901841,0,23/02/2021 12:21:41,27662,6,task-c2op,,10287956,5d442ba693066e00185a44d6,3130190,,complete,,6034f05d05c8d9f173c588b6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,6,6,6,10,1,22,D11,BEST,response_button_text,602.6249999995343,,,Take this option,1,1,0,0,,,,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>1345</strong>,<strong>667</strong>,<strong>1155.99</strong>,<strong>801.99</strong>,<strong>915</strong>,<strong>725.99</strong>,<strong>941.99</strong>,,3star,lose,lose,lose,5star,lose,lose,lose,1star,lose,lose,lose,<strong>795.99</strong>,<strong>787</strong>,Option5,Option1,Option9
25,1614082906162,23/02/2021 12:21:46,1614082904826,0,23/02/2021 12:21:44,27662,6,task-c2op,,10287956,5d442ba693066e00185a44d6,3130190,,complete,,6034f05d05c8d9f173c588b6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,6,6,6,10,1,25,lose,advancementZone,timelimit_screen,2999.964,,,,,0,1,0,,,1,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>1345</strong>,<strong>667</strong>,<strong>1155.99</strong>,<strong>801.99</strong>,<strong>915</strong>,<strong>725.99</strong>,<strong>941.99</strong>,,3star,lose,lose,lose,5star,lose,lose,lose,1star,lose,lose,lose,<strong>795.99</strong>,<strong>787</strong>,Option5,Option1,Option9
26,1614082906208,23/02/2021 12:21:46,1614082904842,0,23/02/2021 12:21:44,27662,6,task-c2op,,10287956,5d442ba693066e00185a44d6,3130190,,complete,,6034f05d05c8d9f173c588b6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,6,6,6,10,1,29,next,content,timelimit_screen,16.638000000006286,,,,,0,1,0,,,1,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>1345</strong>,<strong>667</strong>,<strong>1155.99</strong>,<strong>801.99</strong>,<strong>915</strong>,<strong>725.99</strong>,<strong>941.99</strong>,,3star,lose,lose,lose,5star,lose,lose,lose,1star,lose,lose,lose,<strong>795.99</strong>,<strong>787</strong>,Option5,Option1,Option9
27,1614082912161,23/02/2021 12:21:52,1614082910843,0,23/02/2021 12:21:50,27662,6,task-c2op,,10287956,5d442ba693066e00185a44d6,3130190,,complete,,6034f05d05c8d9f173c588b6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,6,6,6,3,2,1,instructions,advancementZone,timelimit_screen,5999.987999999998,,,,,0,1,0,,,1,,,instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1614082916152,23/02/2021 12:21:56,1614082914846,0,23/02/2021 12:21:54,27662,6,task-c2op,,10287956,5d442ba693066e00185a44d6,3130190,,complete,,6034f05d05c8d9f173c588b6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,6,6,6,4,2,1,C1,Zone3,timelimit_screen,3999.956999999995,,,,,0,1,0,,,1,,1,sequence,,,<strong>799.99</strong>,<strong>749.99</strong>,<strong>1691.99</strong>,<strong>723</strong>,<strong>915</strong>,<strong>869.99</strong>,<strong>825.99</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>811</strong>,,lose,3star,lose,5star,lose,lose,lose,lose,1star,lose,lose,lose,<strong>1139.99</strong>,<strong>1032</strong>,Option4,Option2,Option9
29,1614082917013,23/02/2021 12:21:57,1614082915705,0,23/02/2021 12:21:55,27662,6,task-c2op,,10287956,5d442ba693066e00185a44d6,3130190,,complete,,6034f05d05c8d9f173c588b6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,6,6,6,4,2,2,D1,Zone3,response_button_text,848.4500000013213,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>799.99</strong>,<strong>749.99</strong>,<strong>1691.99</strong>,<strong>723</strong>,<strong>915</strong>,<strong>869.99</strong>,<strong>825.99</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>811</strong>,,lose,3star,lose,5star,lose,lose,lose,lose,1star,lose,lose,lose,<strong>1139.99</strong>,<strong>1032</strong>,Option4,Option2,Option9
30,1614082921018,23/02/2021 12:22:01,1614082919693,0,23/02/2021 12:21:59,27662,6,task-c2op,,10287956,5d442ba693066e00185a44d6,3130190,,complete,,6034f05d05c8d9f173c588b6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,6,6,6,4,2,3,C2,Zone3,timelimit_screen,3999.9669999999896,,,,,0,1,0,,,1,,1,sequence,,,<strong>799.99</strong>,<strong>749.99</strong>,<strong>1691.99</strong>,<strong>723</strong>,<strong>915</strong>,<strong>869.99</strong>,<strong>825.99</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>811</strong>,,lose,3star,lose,5star,lose,lose,lose,lose,1star,lose,lose,lose,<strong>1139.99</strong>,<strong>1032</strong>,Option4,Option2,Option9
31,1614082921419,23/02/2021 12:22:01,1614082920097,0,23/02/2021 12:22:00,27662,6,task-c2op,,10287956,5d442ba693066e00185a44d6,3130190,,complete,,6034f05d05c8d9f173c588b6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,6,6,6,4,2,4,D2,lose,response_button_text,391.13499999984924,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>799.99</strong>,<strong>749.99</strong>,<strong>1691.99</strong>,<strong>723</strong>,<strong>915</strong>,<strong>869.99</strong>,<strong>825.99</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>811</strong>,,lose,3star,lose,5star,lose,lose,lose,lose,1star,lose,lose,lose,<strong>1139.99</strong>,<strong>1032</strong>,Option4,Option2,Option9
32,1614082925440,23/02/2021 12:22:05,1614082924093,0,23/02/2021 12:22:04,27662,6,task-c2op,,10287956,5d442ba693066e00185a44d6,3130190,,complete,,6034f05d05c8d9f173c588b6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,6,6,6,4,2,5,C3,Zone3,timelimit_screen,3999.926999999996,,,,,0,1,0,,,1,,1,sequence,,,<strong>799.99</strong>,<strong>749.99</strong>,<strong>1691.99</strong>,<strong>723</strong>,<strong>915</strong>,<strong>869.99</strong>,<strong>825.99</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>811</strong>,,lose,3star,lose,5star,lose,lose,lose,lose,1star,lose,lose,lose,<strong>1139.99</strong>,<strong>1032</strong>,Option4,Option2,Option9
33,1614082925753,23/02/2021 12:22:05,1614082924444,0,23/02/2021 12:22:04,27662,6,task-c2op,,10287956,5d442ba693066e00185a44d6,3130190,,complete,,6034f05d05c8d9f173c588b6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,6,6,6,4,2,6,D3,lose,response_button_text,338.9999999999418,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>799.99</strong>,<strong>749.99</strong>,<strong>1691.99</strong>,<strong>723</strong>,<strong>915</strong>,<strong>869.99</strong>,<strong>825.99</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>811</strong>,,lose,3star,lose,5star,lose,lose,lose,lose,1star,lose,lose,lose,<strong>1139.99</strong>,<strong>1032</strong>,Option4,Option2,Option9
34,1614082929772,23/02/2021 12:22:09,1614082928443,0,23/02/2021 12:22:08,27662,6,task-c2op,,10287956,5d442ba693066e00185a44d6,3130190,,complete,,6034f05d05c8d9f173c588b6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,6,6,6,4,2,7,C4,Zone3,timelimit_screen,3999.94200000001,,,,,0,1,0,,,1,,1,sequence,,,<strong>799.99</strong>,<strong>749.99</strong>,<strong>1691.99</strong>,<strong>723</strong>,<strong>915</strong>,<strong>869.99</strong>,<strong>825.99</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>811</strong>,,lose,3star,lose,5star,lose,lose,lose,lose,1star,lose,lose,lose,<strong>1139.99</strong>,<strong>1032</strong>,Option4,Option2,Option9
