Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vvbk,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,TakeOption,PercentTaken,Option1,Option2,Option3,Option4,Option5,Option6,Option7,Option8,Option9,Option10,RecentAnswer,Feedback_1,Feedback_2,Feedback_3,Feedback_4,Feedback_5,Feedback_6,Feedback_7,Feedback_8,Feedback_9,Feedback_10,Feedback_11,Feedback_12,Option11,Option12,5_star,3_star,1_star
1,1614082605173,23/02/2021 12:16:45,1614082605051,0,23/02/2021 12:16:45,27662,6,task-ngai,,10287817,5ea09792b92a6d072f0aa4a7,3130072,,complete,,6034edd66a2ca9dafb7990d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,7,7,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1614082611061,23/02/2021 12:16:51,1614082611001,0,23/02/2021 12:16:51,27662,6,task-ngai,,10287817,5ea09792b92a6d072f0aa4a7,3130072,,complete,,6034edd66a2ca9dafb7990d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,7,7,7,1,1,1,instructions,advancementZone,timelimit_screen,5999.482999999999,,,,,0,1,0,,,1,,,instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1614082615083,23/02/2021 12:16:55,1614082614992,0,23/02/2021 12:16:54,27662,6,task-ngai,,10287817,5ea09792b92a6d072f0aa4a7,3130072,,complete,,6034edd66a2ca9dafb7990d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,7,7,7,4,1,1,C1,Zone3,timelimit_screen,3999.907,,,,,0,1,0,,,1,,1,sequence,,,<strong>1320</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>1229.99</strong>,<strong>839.75</strong>,<strong>1322</strong>,<strong>795.99</strong>,<strong>1115.99</strong>,<strong>915</strong>,<strong>801.99</strong>,,lose,lose,lose,lose,1star,lose,5star,lose,lose,3star,lose,lose,<strong>869.99</strong>,<strong>1065.99</strong>,Option7,Option10,Option5
4,1614082617027,23/02/2021 12:16:57,1614082616954,0,23/02/2021 12:16:56,27662,6,task-ngai,,10287817,5ea09792b92a6d072f0aa4a7,3130072,,complete,,6034edd66a2ca9dafb7990d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,7,7,7,4,1,2,D1,Zone3,response_button_text,1945.6849999987753,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1320</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>1229.99</strong>,<strong>839.75</strong>,<strong>1322</strong>,<strong>795.99</strong>,<strong>1115.99</strong>,<strong>915</strong>,<strong>801.99</strong>,,lose,lose,lose,lose,1star,lose,5star,lose,lose,3star,lose,lose,<strong>869.99</strong>,<strong>1065.99</strong>,Option7,Option10,Option5
5,1614082621016,23/02/2021 12:17:01,1614082620942,0,23/02/2021 12:17:00,27662,6,task-ngai,,10287817,5ea09792b92a6d072f0aa4a7,3130072,,complete,,6034edd66a2ca9dafb7990d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,7,7,7,4,1,3,C2,Zone3,timelimit_screen,3999.838999999998,,,,,0,1,0,,,1,,1,sequence,,,<strong>1320</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>1229.99</strong>,<strong>839.75</strong>,<strong>1322</strong>,<strong>795.99</strong>,<strong>1115.99</strong>,<strong>915</strong>,<strong>801.99</strong>,,lose,lose,lose,lose,1star,lose,5star,lose,lose,3star,lose,lose,<strong>869.99</strong>,<strong>1065.99</strong>,Option7,Option10,Option5
6,1614082622220,23/02/2021 12:17:02,1614082622121,0,23/02/2021 12:17:02,27662,6,task-ngai,,10287817,5ea09792b92a6d072f0aa4a7,3130072,,complete,,6034edd66a2ca9dafb7990d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,7,7,7,4,1,4,D2,lose,response_button_text,1168.2650000002468,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1320</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>1229.99</strong>,<strong>839.75</strong>,<strong>1322</strong>,<strong>795.99</strong>,<strong>1115.99</strong>,<strong>915</strong>,<strong>801.99</strong>,,lose,lose,lose,lose,1star,lose,5star,lose,lose,3star,lose,lose,<strong>869.99</strong>,<strong>1065.99</strong>,Option7,Option10,Option5
7,1614082626166,23/02/2021 12:17:06,1614082626108,0,23/02/2021 12:17:06,27662,6,task-ngai,,10287817,5ea09792b92a6d072f0aa4a7,3130072,,complete,,6034edd66a2ca9dafb7990d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,7,7,7,4,1,5,C3,Zone3,timelimit_screen,4000.056999999997,,,,,0,1,0,,,1,,1,sequence,,,<strong>1320</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>1229.99</strong>,<strong>839.75</strong>,<strong>1322</strong>,<strong>795.99</strong>,<strong>1115.99</strong>,<strong>915</strong>,<strong>801.99</strong>,,lose,lose,lose,lose,1star,lose,5star,lose,lose,3star,lose,lose,<strong>869.99</strong>,<strong>1065.99</strong>,Option7,Option10,Option5
8,1614082627154,23/02/2021 12:17:07,1614082627089,0,23/02/2021 12:17:07,27662,6,task-ngai,,10287817,5ea09792b92a6d072f0aa4a7,3130072,,complete,,6034edd66a2ca9dafb7990d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,7,7,7,4,1,6,D3,lose,response_button_text,970.8649999993213,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1320</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>1229.99</strong>,<strong>839.75</strong>,<strong>1322</strong>,<strong>795.99</strong>,<strong>1115.99</strong>,<strong>915</strong>,<strong>801.99</strong>,,lose,lose,lose,lose,1star,lose,5star,lose,lose,3star,lose,lose,<strong>869.99</strong>,<strong>1065.99</strong>,Option7,Option10,Option5
9,1614082631148,23/02/2021 12:17:11,1614082631076,0,23/02/2021 12:17:11,27662,6,task-ngai,,10287817,5ea09792b92a6d072f0aa4a7,3130072,,complete,,6034edd66a2ca9dafb7990d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,7,7,7,4,1,7,C4,Zone3,timelimit_screen,4001.058000000001,,,,,0,1,0,,,1,,1,sequence,,,<strong>1320</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>1229.99</strong>,<strong>839.75</strong>,<strong>1322</strong>,<strong>795.99</strong>,<strong>1115.99</strong>,<strong>915</strong>,<strong>801.99</strong>,,lose,lose,lose,lose,1star,lose,5star,lose,lose,3star,lose,lose,<strong>869.99</strong>,<strong>1065.99</strong>,Option7,Option10,Option5
10,1614082631886,23/02/2021 12:17:11,1614082631833,0,23/02/2021 12:17:11,27662,6,task-ngai,,10287817,5ea09792b92a6d072f0aa4a7,3130072,,complete,,6034edd66a2ca9dafb7990d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,7,7,7,4,1,8,D4,lose,response_button_text,748.0099999993399,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1320</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>1229.99</strong>,<strong>839.75</strong>,<strong>1322</strong>,<strong>795.99</strong>,<strong>1115.99</strong>,<strong>915</strong>,<strong>801.99</strong>,,lose,lose,lose,lose,1star,lose,5star,lose,lose,3star,lose,lose,<strong>869.99</strong>,<strong>1065.99</strong>,Option7,Option10,Option5
11,1614082635871,23/02/2021 12:17:15,1614082635826,0,23/02/2021 12:17:15,27662,6,task-ngai,,10287817,5ea09792b92a6d072f0aa4a7,3130072,,complete,,6034edd66a2ca9dafb7990d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,7,7,7,4,1,9,C5,Zone3,timelimit_screen,4000.2160000000003,,,,,0,1,0,,,1,,1,sequence,,,<strong>1320</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>1229.99</strong>,<strong>839.75</strong>,<strong>1322</strong>,<strong>795.99</strong>,<strong>1115.99</strong>,<strong>915</strong>,<strong>801.99</strong>,,lose,lose,lose,lose,1star,lose,5star,lose,lose,3star,lose,lose,<strong>869.99</strong>,<strong>1065.99</strong>,Option7,Option10,Option5
12,1614082636781,23/02/2021 12:17:16,1614082636721,0,23/02/2021 12:17:16,27662,6,task-ngai,,10287817,5ea09792b92a6d072f0aa4a7,3130072,,complete,,6034edd66a2ca9dafb7990d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,7,7,7,4,1,10,D5,BEST,response_button_text,886.2850000004983,,,Take this option,1,1,0,0,,,,,1,sequence,,,<strong>1320</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>1229.99</strong>,<strong>839.75</strong>,<strong>1322</strong>,<strong>795.99</strong>,<strong>1115.99</strong>,<strong>915</strong>,<strong>801.99</strong>,,lose,lose,lose,lose,1star,lose,5star,lose,lose,3star,lose,lose,<strong>869.99</strong>,<strong>1065.99</strong>,Option7,Option10,Option5
13,1614082639756,23/02/2021 12:17:19,1614082639709,0,23/02/2021 12:17:19,27662,6,task-ngai,,10287817,5ea09792b92a6d072f0aa4a7,3130072,,complete,,6034edd66a2ca9dafb7990d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,7,7,7,4,1,28,1star,advancementZone,timelimit_screen,3000.1009999999987,,,,,0,1,0,,,1,,1,sequence,,,<strong>1320</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>1229.99</strong>,<strong>839.75</strong>,<strong>1322</strong>,<strong>795.99</strong>,<strong>1115.99</strong>,<strong>915</strong>,<strong>801.99</strong>,,lose,lose,lose,lose,1star,lose,5star,lose,lose,3star,lose,lose,<strong>869.99</strong>,<strong>1065.99</strong>,Option7,Option10,Option5
14,1614082639848,23/02/2021 12:17:19,1614082639726,0,23/02/2021 12:17:19,27662,6,task-ngai,,10287817,5ea09792b92a6d072f0aa4a7,3130072,,complete,,6034edd66a2ca9dafb7990d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,7,7,7,4,1,29,next,content,timelimit_screen,16.675999999999476,,,,,0,1,0,,,1,,1,sequence,,,<strong>1320</strong>,<strong>917.99</strong>,<strong>1691.99</strong>,<strong>1229.99</strong>,<strong>839.75</strong>,<strong>1322</strong>,<strong>795.99</strong>,<strong>1115.99</strong>,<strong>915</strong>,<strong>801.99</strong>,,lose,lose,lose,lose,1star,lose,5star,lose,lose,3star,lose,lose,<strong>869.99</strong>,<strong>1065.99</strong>,Option7,Option10,Option5
15,1614082645786,23/02/2021 12:17:25,1614082645726,0,23/02/2021 12:17:25,27662,6,task-ngai,,10287817,5ea09792b92a6d072f0aa4a7,3130072,,complete,,6034edd66a2ca9dafb7990d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,7,7,7,3,2,1,instructions,advancementZone,timelimit_screen,6000.896000000001,,,,,0,1,0,,,1,,,instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1614082649792,23/02/2021 12:17:29,1614082649725,0,23/02/2021 12:17:29,27662,6,task-ngai,,10287817,5ea09792b92a6d072f0aa4a7,3130072,,complete,,6034edd66a2ca9dafb7990d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,7,7,7,14,2,1,C1,Zone3,timelimit_screen,3999.0090000000055,,,,,0,1,0,,,1,,1,sequence,,,<strong>667</strong>,<strong>871.99</strong>,<strong>725.99</strong>,<strong>787</strong>,<strong>673.99</strong>,<strong>745.99</strong>,<strong>1253.99</strong>,<strong>1065.99</strong>,<strong>864</strong>,<strong>552</strong>,,3star,lose,lose,lose,1star,lose,lose,lose,lose,5star,lose,lose,<strong>1345</strong>,<strong>915</strong>,Option10,Option1,Option5
17,1614082650698,23/02/2021 12:17:30,1614082650649,0,23/02/2021 12:17:30,27662,6,task-ngai,,10287817,5ea09792b92a6d072f0aa4a7,3130072,,complete,,6034edd66a2ca9dafb7990d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,7,7,7,14,2,2,D1,Zone2,response_button_text,914.9250000009488,,,Take this option,1,1,0,0,,,,,1,sequence,,,<strong>667</strong>,<strong>871.99</strong>,<strong>725.99</strong>,<strong>787</strong>,<strong>673.99</strong>,<strong>745.99</strong>,<strong>1253.99</strong>,<strong>1065.99</strong>,<strong>864</strong>,<strong>552</strong>,,3star,lose,lose,lose,1star,lose,lose,lose,lose,5star,lose,lose,<strong>1345</strong>,<strong>915</strong>,Option10,Option1,Option5
18,1614082653699,23/02/2021 12:17:33,1614082653642,0,23/02/2021 12:17:33,27662,6,task-ngai,,10287817,5ea09792b92a6d072f0aa4a7,3130072,,complete,,6034edd66a2ca9dafb7990d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,7,7,7,14,2,27,3star,advancementZone,timelimit_screen,3000.212999999996,,,,,0,1,0,,,1,,1,sequence,,,<strong>667</strong>,<strong>871.99</strong>,<strong>725.99</strong>,<strong>787</strong>,<strong>673.99</strong>,<strong>745.99</strong>,<strong>1253.99</strong>,<strong>1065.99</strong>,<strong>864</strong>,<strong>552</strong>,,3star,lose,lose,lose,1star,lose,lose,lose,lose,5star,lose,lose,<strong>1345</strong>,<strong>915</strong>,Option10,Option1,Option5
19,1614082653760,23/02/2021 12:17:33,1614082653660,0,23/02/2021 12:17:33,27662,6,task-ngai,,10287817,5ea09792b92a6d072f0aa4a7,3130072,,complete,,6034edd66a2ca9dafb7990d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,7,7,7,14,2,29,next,content,timelimit_screen,16.40400000000227,,,,,0,1,0,,,1,,1,sequence,,,<strong>667</strong>,<strong>871.99</strong>,<strong>725.99</strong>,<strong>787</strong>,<strong>673.99</strong>,<strong>745.99</strong>,<strong>1253.99</strong>,<strong>1065.99</strong>,<strong>864</strong>,<strong>552</strong>,,3star,lose,lose,lose,1star,lose,lose,lose,lose,5star,lose,lose,<strong>1345</strong>,<strong>915</strong>,Option10,Option1,Option5
20,1614082659704,23/02/2021 12:17:39,1614082659659,0,23/02/2021 12:17:39,27662,6,task-ngai,,10287817,5ea09792b92a6d072f0aa4a7,3130072,,complete,,6034edd66a2ca9dafb7990d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,7,7,7,5,3,1,instructions,advancementZone,timelimit_screen,5999.985999999997,,,,,0,1,0,,,1,,,instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1614082663724,23/02/2021 12:17:43,1614082663659,0,23/02/2021 12:17:43,27662,6,task-ngai,,10287817,5ea09792b92a6d072f0aa4a7,3130072,,complete,,6034edd66a2ca9dafb7990d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,7,7,7,6,3,1,C1,Zone3,timelimit_screen,3999.9029999999984,,,,,0,1,0,,,1,,1,sequence,,,<strong>811</strong>,<strong>1187.99</strong>,<strong>383.76</strong>,<strong>865.99</strong>,<strong>1155.99</strong>,<strong>1691.99</strong>,<strong>1123</strong>,<strong>1139.99</strong>,<strong>1709</strong>,<strong>431.76</strong>,,lose,lose,5star,lose,lose,lose,lose,lose,lose,3star,1star,lose,<strong>744</strong>,<strong>1320</strong>,Option3,Option10,Option11
22,1614082664861,23/02/2021 12:17:44,1614082664801,0,23/02/2021 12:17:44,27662,6,task-ngai,,10287817,5ea09792b92a6d072f0aa4a7,3130072,,complete,,6034edd66a2ca9dafb7990d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,7,7,7,6,3,2,D1,Zone3,response_button_text,1133.5350000008475,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>811</strong>,<strong>1187.99</strong>,<strong>383.76</strong>,<strong>865.99</strong>,<strong>1155.99</strong>,<strong>1691.99</strong>,<strong>1123</strong>,<strong>1139.99</strong>,<strong>1709</strong>,<strong>431.76</strong>,,lose,lose,5star,lose,lose,lose,lose,lose,lose,3star,1star,lose,<strong>744</strong>,<strong>1320</strong>,Option3,Option10,Option11
23,1614082668853,23/02/2021 12:17:48,1614082668792,0,23/02/2021 12:17:48,27662,6,task-ngai,,10287817,5ea09792b92a6d072f0aa4a7,3130072,,complete,,6034edd66a2ca9dafb7990d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,7,7,7,6,3,3,C2,Zone3,timelimit_screen,4000.060000000005,,,,,0,1,0,,,1,,1,sequence,,,<strong>811</strong>,<strong>1187.99</strong>,<strong>383.76</strong>,<strong>865.99</strong>,<strong>1155.99</strong>,<strong>1691.99</strong>,<strong>1123</strong>,<strong>1139.99</strong>,<strong>1709</strong>,<strong>431.76</strong>,,lose,lose,5star,lose,lose,lose,lose,lose,lose,3star,1star,lose,<strong>744</strong>,<strong>1320</strong>,Option3,Option10,Option11
24,1614082669869,23/02/2021 12:17:49,1614082669817,0,23/02/2021 12:17:49,27662,6,task-ngai,,10287817,5ea09792b92a6d072f0aa4a7,3130072,,complete,,6034edd66a2ca9dafb7990d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,7,7,7,6,3,4,D2,lose,response_button_text,1016.4449999992939,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>811</strong>,<strong>1187.99</strong>,<strong>383.76</strong>,<strong>865.99</strong>,<strong>1155.99</strong>,<strong>1691.99</strong>,<strong>1123</strong>,<strong>1139.99</strong>,<strong>1709</strong>,<strong>431.76</strong>,,lose,lose,5star,lose,lose,lose,lose,lose,lose,3star,1star,lose,<strong>744</strong>,<strong>1320</strong>,Option3,Option10,Option11
25,1614082673855,23/02/2021 12:17:53,1614082673809,0,23/02/2021 12:17:53,27662,6,task-ngai,,10287817,5ea09792b92a6d072f0aa4a7,3130072,,complete,,6034edd66a2ca9dafb7990d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,7,7,7,6,3,5,C3,Zone3,timelimit_screen,4000.0239999999976,,,,,0,1,0,,,1,,1,sequence,,,<strong>811</strong>,<strong>1187.99</strong>,<strong>383.76</strong>,<strong>865.99</strong>,<strong>1155.99</strong>,<strong>1691.99</strong>,<strong>1123</strong>,<strong>1139.99</strong>,<strong>1709</strong>,<strong>431.76</strong>,,lose,lose,5star,lose,lose,lose,lose,lose,lose,3star,1star,lose,<strong>744</strong>,<strong>1320</strong>,Option3,Option10,Option11
26,1614082674696,23/02/2021 12:17:54,1614082674649,0,23/02/2021 12:17:54,27662,6,task-ngai,,10287817,5ea09792b92a6d072f0aa4a7,3130072,,complete,,6034edd66a2ca9dafb7990d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,7,7,7,6,3,6,D3,BEST,response_button_text,831.6849999991973,,,Take this option,1,1,0,0,,,,,1,sequence,,,<strong>811</strong>,<strong>1187.99</strong>,<strong>383.76</strong>,<strong>865.99</strong>,<strong>1155.99</strong>,<strong>1691.99</strong>,<strong>1123</strong>,<strong>1139.99</strong>,<strong>1709</strong>,<strong>431.76</strong>,,lose,lose,5star,lose,lose,lose,lose,lose,lose,3star,1star,lose,<strong>744</strong>,<strong>1320</strong>,Option3,Option10,Option11
27,1614082677743,23/02/2021 12:17:57,1614082677642,0,23/02/2021 12:17:57,27662,6,task-ngai,,10287817,5ea09792b92a6d072f0aa4a7,3130072,,complete,,6034edd66a2ca9dafb7990d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,7,7,7,6,3,26,5star,advancementZone,timelimit_screen,2999.964000000007,,,,,0,1,0,,,1,,1,sequence,,,<strong>811</strong>,<strong>1187.99</strong>,<strong>383.76</strong>,<strong>865.99</strong>,<strong>1155.99</strong>,<strong>1691.99</strong>,<strong>1123</strong>,<strong>1139.99</strong>,<strong>1709</strong>,<strong>431.76</strong>,,lose,lose,5star,lose,lose,lose,lose,lose,lose,3star,1star,lose,<strong>744</strong>,<strong>1320</strong>,Option3,Option10,Option11
28,1614082677826,23/02/2021 12:17:57,1614082677659,0,23/02/2021 12:17:57,27662,6,task-ngai,,10287817,5ea09792b92a6d072f0aa4a7,3130072,,complete,,6034edd66a2ca9dafb7990d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,7,7,7,6,3,29,next,content,timelimit_screen,16.687999999994645,,,,,0,1,0,,,1,,1,sequence,,,<strong>811</strong>,<strong>1187.99</strong>,<strong>383.76</strong>,<strong>865.99</strong>,<strong>1155.99</strong>,<strong>1691.99</strong>,<strong>1123</strong>,<strong>1139.99</strong>,<strong>1709</strong>,<strong>431.76</strong>,,lose,lose,5star,lose,lose,lose,lose,lose,lose,3star,1star,lose,<strong>744</strong>,<strong>1320</strong>,Option3,Option10,Option11
29,1614082683712,23/02/2021 12:18:03,1614082683659,0,23/02/2021 12:18:03,27662,6,task-ngai,,10287817,5ea09792b92a6d072f0aa4a7,3130072,,complete,,6034edd66a2ca9dafb7990d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,7,7,7,7,4,1,instructions,advancementZone,timelimit_screen,6000.046000000002,,,,,0,1,0,,,1,,,instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1614082687714,23/02/2021 12:18:07,1614082687658,0,23/02/2021 12:18:07,27662,6,task-ngai,,10287817,5ea09792b92a6d072f0aa4a7,3130072,,complete,,6034edd66a2ca9dafb7990d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,7,7,7,2,4,1,C1,Zone3,timelimit_screen,3999.922999999995,,,,,0,1,0,,,1,,1,sequence,,,<strong>769.75</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>1113.99</strong>,<strong>723</strong>,<strong>749.99</strong>,<strong>1032</strong>,<strong>673.99</strong>,<strong>431.76</strong>,<strong>865.99</strong>,,lose,lose,lose,lose,1star,lose,lose,3star,5star,lose,lose,lose,<strong>768</strong>,<strong>1253.99</strong>,Option9,Option8,Option5
31,1614082688574,23/02/2021 12:18:08,1614082688496,0,23/02/2021 12:18:08,27662,6,task-ngai,,10287817,5ea09792b92a6d072f0aa4a7,3130072,,complete,,6034edd66a2ca9dafb7990d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,7,7,7,2,4,2,D1,Zone3,response_button_text,829.5500000003813,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>769.75</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>1113.99</strong>,<strong>723</strong>,<strong>749.99</strong>,<strong>1032</strong>,<strong>673.99</strong>,<strong>431.76</strong>,<strong>865.99</strong>,,lose,lose,lose,lose,1star,lose,lose,3star,5star,lose,lose,lose,<strong>768</strong>,<strong>1253.99</strong>,Option9,Option8,Option5
32,1614082692543,23/02/2021 12:18:12,1614082692491,0,23/02/2021 12:18:12,27662,6,task-ngai,,10287817,5ea09792b92a6d072f0aa4a7,3130072,,complete,,6034edd66a2ca9dafb7990d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,7,7,7,2,4,3,C2,Zone3,timelimit_screen,4000.104999999996,,,,,0,1,0,,,1,,1,sequence,,,<strong>769.75</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>1113.99</strong>,<strong>723</strong>,<strong>749.99</strong>,<strong>1032</strong>,<strong>673.99</strong>,<strong>431.76</strong>,<strong>865.99</strong>,,lose,lose,lose,lose,1star,lose,lose,3star,5star,lose,lose,lose,<strong>768</strong>,<strong>1253.99</strong>,Option9,Option8,Option5
33,1614082693590,23/02/2021 12:18:13,1614082693537,0,23/02/2021 12:18:13,27662,6,task-ngai,,10287817,5ea09792b92a6d072f0aa4a7,3130072,,complete,,6034edd66a2ca9dafb7990d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,7,7,7,2,4,4,D2,lose,response_button_text,1036.775000000489,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>769.75</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>1113.99</strong>,<strong>723</strong>,<strong>749.99</strong>,<strong>1032</strong>,<strong>673.99</strong>,<strong>431.76</strong>,<strong>865.99</strong>,,lose,lose,lose,lose,1star,lose,lose,3star,5star,lose,lose,lose,<strong>768</strong>,<strong>1253.99</strong>,Option9,Option8,Option5
34,1614082697577,23/02/2021 12:18:17,1614082697525,0,23/02/2021 12:18:17,27662,6,task-ngai,,10287817,5ea09792b92a6d072f0aa4a7,3130072,,complete,,6034edd66a2ca9dafb7990d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,7,7,7,2,4,5,C3,Zone3,timelimit_screen,3999.096000000005,,,,,0,1,0,,,1,,1,sequence,,,<strong>769.75</strong>,<strong>1083</strong>,<strong>779</strong>,<strong>1113.99</strong>,<strong>723</strong>,<strong>749.99</strong>,<strong>1032</strong>,<strong>673.99</strong>,<strong>431.76</strong>,<strong>865.99</strong>,,lose,lose,lose,lose,1star,lose,lose,3star,5star,lose,lose,lose,<strong>768</strong>,<strong>1253.99</strong>,Option9,Option8,Option5
