Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vvbk,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,TakeOption,PercentTaken,Option1,Option2,Option3,Option4,Option5,Option6,Option7,Option8,Option9,Option10,RecentAnswer,Feedback_1,Feedback_2,Feedback_3,Feedback_4,Feedback_5,Feedback_6,Feedback_7,Feedback_8,Feedback_9,Feedback_10,Feedback_11,Feedback_12,Option11,Option12,5_star,3_star,1_star
1,1614082422205,23/02/2021 12:13:42,1614082422124,0,23/02/2021 12:13:42,27662,6,task-z27m,,10287687,602172368b05e6143e5f27b7,3130126,,complete,,6034ef2d9723d59d44356af8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1536x754,,Hybrid 2 bruno sequence,5,8,8,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1614082428200,23/02/2021 12:13:48,1614082428133,0,23/02/2021 12:13:48,27662,6,task-z27m,,10287687,602172368b05e6143e5f27b7,3130126,,complete,,6034ef2d9723d59d44356af8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1536x754,,Hybrid 2 bruno sequence,5,8,8,8,1,1,1,instructions,advancementZone,timelimit_screen,5999.611,,,,,0,1,0,,,1,,,instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1614082432220,23/02/2021 12:13:52,1614082432117,0,23/02/2021 12:13:52,27662,6,task-z27m,,10287687,602172368b05e6143e5f27b7,3130126,,complete,,6034ef2d9723d59d44356af8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1536x754,,Hybrid 2 bruno sequence,5,8,8,8,10,1,1,C1,Zone3,timelimit_screen,3999.678000000001,,,,,0,1,0,,,1,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1152</strong>,<strong>795.99</strong>,<strong>915</strong>,<strong>723</strong>,<strong>1253.99</strong>,,5star,lose,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,<strong>744</strong>,<strong>745.75</strong>,Option1,Option9,Option11
4,1614082434625,23/02/2021 12:13:54,1614082434442,0,23/02/2021 12:13:54,27662,6,task-z27m,,10287687,602172368b05e6143e5f27b7,3130126,,complete,,6034ef2d9723d59d44356af8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1536x754,,Hybrid 2 bruno sequence,5,8,8,8,10,1,2,D1,Zone3,response_button_text,2306.385000003502,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1152</strong>,<strong>795.99</strong>,<strong>915</strong>,<strong>723</strong>,<strong>1253.99</strong>,,5star,lose,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,<strong>744</strong>,<strong>745.75</strong>,Option1,Option9,Option11
5,1614082438470,23/02/2021 12:13:58,1614082438433,0,23/02/2021 12:13:58,27662,6,task-z27m,,10287687,602172368b05e6143e5f27b7,3130126,,complete,,6034ef2d9723d59d44356af8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1536x754,,Hybrid 2 bruno sequence,5,8,8,8,10,1,3,C2,Zone3,timelimit_screen,3999.7309999999998,,,,,0,1,0,,,1,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1152</strong>,<strong>795.99</strong>,<strong>915</strong>,<strong>723</strong>,<strong>1253.99</strong>,,5star,lose,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,<strong>744</strong>,<strong>745.75</strong>,Option1,Option9,Option11
6,1614082439770,23/02/2021 12:13:59,1614082439741,0,23/02/2021 12:13:59,27662,6,task-z27m,,10287687,602172368b05e6143e5f27b7,3130126,,complete,,6034ef2d9723d59d44356af8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1536x754,,Hybrid 2 bruno sequence,5,8,8,8,10,1,4,D2,lose,response_button_text,1287.2199999401346,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1152</strong>,<strong>795.99</strong>,<strong>915</strong>,<strong>723</strong>,<strong>1253.99</strong>,,5star,lose,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,<strong>744</strong>,<strong>745.75</strong>,Option1,Option9,Option11
7,1614082443839,23/02/2021 12:14:03,1614082443733,0,23/02/2021 12:14:03,27662,6,task-z27m,,10287687,602172368b05e6143e5f27b7,3130126,,complete,,6034ef2d9723d59d44356af8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1536x754,,Hybrid 2 bruno sequence,5,8,8,8,10,1,5,C3,Zone3,timelimit_screen,3999.7479999999996,,,,,0,1,0,,,1,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1152</strong>,<strong>795.99</strong>,<strong>915</strong>,<strong>723</strong>,<strong>1253.99</strong>,,5star,lose,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,<strong>744</strong>,<strong>745.75</strong>,Option1,Option9,Option11
8,1614082444730,23/02/2021 12:14:04,1614082444703,0,23/02/2021 12:14:04,27662,6,task-z27m,,10287687,602172368b05e6143e5f27b7,3130126,,complete,,6034ef2d9723d59d44356af8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1536x754,,Hybrid 2 bruno sequence,5,8,8,8,10,1,6,D3,lose,response_button_text,952.6900000637397,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1152</strong>,<strong>795.99</strong>,<strong>915</strong>,<strong>723</strong>,<strong>1253.99</strong>,,5star,lose,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,<strong>744</strong>,<strong>745.75</strong>,Option1,Option9,Option11
9,1614082448821,23/02/2021 12:14:08,1614082448698,0,23/02/2021 12:14:08,27662,6,task-z27m,,10287687,602172368b05e6143e5f27b7,3130126,,complete,,6034ef2d9723d59d44356af8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1536x754,,Hybrid 2 bruno sequence,5,8,8,8,10,1,7,C4,Zone3,timelimit_screen,3999.5600000000013,,,,,0,1,0,,,1,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1152</strong>,<strong>795.99</strong>,<strong>915</strong>,<strong>723</strong>,<strong>1253.99</strong>,,5star,lose,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,<strong>744</strong>,<strong>745.75</strong>,Option1,Option9,Option11
10,1614082449539,23/02/2021 12:14:09,1614082449439,0,23/02/2021 12:14:09,27662,6,task-z27m,,10287687,602172368b05e6143e5f27b7,3130126,,complete,,6034ef2d9723d59d44356af8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1536x754,,Hybrid 2 bruno sequence,5,8,8,8,10,1,8,D4,lose,response_button_text,713.1599999265745,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1152</strong>,<strong>795.99</strong>,<strong>915</strong>,<strong>723</strong>,<strong>1253.99</strong>,,5star,lose,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,<strong>744</strong>,<strong>745.75</strong>,Option1,Option9,Option11
11,1614082453462,23/02/2021 12:14:13,1614082453436,0,23/02/2021 12:14:13,27662,6,task-z27m,,10287687,602172368b05e6143e5f27b7,3130126,,complete,,6034ef2d9723d59d44356af8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1519x698,,Hybrid 2 bruno sequence,5,8,8,8,10,1,9,C5,Zone3,timelimit_screen,3999.9230000000025,,,,,0,1,0,,,1,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1152</strong>,<strong>795.99</strong>,<strong>915</strong>,<strong>723</strong>,<strong>1253.99</strong>,,5star,lose,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,<strong>744</strong>,<strong>745.75</strong>,Option1,Option9,Option11
12,1614082454728,23/02/2021 12:14:14,1614082454355,0,23/02/2021 12:14:14,27662,6,task-z27m,,10287687,602172368b05e6143e5f27b7,3130126,,complete,,6034ef2d9723d59d44356af8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1519x698,,Hybrid 2 bruno sequence,5,8,8,8,10,1,10,D5,lose,response_button_text,902.5649999966845,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1152</strong>,<strong>795.99</strong>,<strong>915</strong>,<strong>723</strong>,<strong>1253.99</strong>,,5star,lose,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,<strong>744</strong>,<strong>745.75</strong>,Option1,Option9,Option11
13,1614082458404,23/02/2021 12:14:18,1614082458348,0,23/02/2021 12:14:18,27662,6,task-z27m,,10287687,602172368b05e6143e5f27b7,3130126,,complete,,6034ef2d9723d59d44356af8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1519x698,,Hybrid 2 bruno sequence,5,8,8,8,10,1,11,C6,Zone3,timelimit_screen,3999.6849999999977,,,,,0,1,0,,,1,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1152</strong>,<strong>795.99</strong>,<strong>915</strong>,<strong>723</strong>,<strong>1253.99</strong>,,5star,lose,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,<strong>744</strong>,<strong>745.75</strong>,Option1,Option9,Option11
14,1614082459296,23/02/2021 12:14:19,1614082459151,0,23/02/2021 12:14:19,27662,6,task-z27m,,10287687,602172368b05e6143e5f27b7,3130126,,complete,,6034ef2d9723d59d44356af8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1519x698,,Hybrid 2 bruno sequence,5,8,8,8,10,1,12,D6,lose,response_button_text,786.7299999343231,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1152</strong>,<strong>795.99</strong>,<strong>915</strong>,<strong>723</strong>,<strong>1253.99</strong>,,5star,lose,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,<strong>744</strong>,<strong>745.75</strong>,Option1,Option9,Option11
15,1614082463446,23/02/2021 12:14:23,1614082463148,0,23/02/2021 12:14:23,27662,6,task-z27m,,10287687,602172368b05e6143e5f27b7,3130126,,complete,,6034ef2d9723d59d44356af8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1519x698,,Hybrid 2 bruno sequence,5,8,8,8,10,1,13,C7,Zone3,timelimit_screen,3999.7390000000014,,,,,0,1,0,,,1,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1152</strong>,<strong>795.99</strong>,<strong>915</strong>,<strong>723</strong>,<strong>1253.99</strong>,,5star,lose,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,<strong>744</strong>,<strong>745.75</strong>,Option1,Option9,Option11
16,1614082463854,23/02/2021 12:14:23,1614082463767,0,23/02/2021 12:14:23,27662,6,task-z27m,,10287687,602172368b05e6143e5f27b7,3130126,,complete,,6034ef2d9723d59d44356af8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1519x698,,Hybrid 2 bruno sequence,5,8,8,8,10,1,14,D7,lose,response_button_text,603.6750000203028,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1152</strong>,<strong>795.99</strong>,<strong>915</strong>,<strong>723</strong>,<strong>1253.99</strong>,,5star,lose,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,<strong>744</strong>,<strong>745.75</strong>,Option1,Option9,Option11
17,1614082467807,23/02/2021 12:14:27,1614082467764,0,23/02/2021 12:14:27,27662,6,task-z27m,,10287687,602172368b05e6143e5f27b7,3130126,,complete,,6034ef2d9723d59d44356af8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1519x698,,Hybrid 2 bruno sequence,5,8,8,8,10,1,15,C8,Zone3,timelimit_screen,3999.8629999999976,,,,,0,1,0,,,1,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1152</strong>,<strong>795.99</strong>,<strong>915</strong>,<strong>723</strong>,<strong>1253.99</strong>,,5star,lose,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,<strong>744</strong>,<strong>745.75</strong>,Option1,Option9,Option11
18,1614082468511,23/02/2021 12:14:28,1614082468473,0,23/02/2021 12:14:28,27662,6,task-z27m,,10287687,602172368b05e6143e5f27b7,3130126,,complete,,6034ef2d9723d59d44356af8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1519x698,,Hybrid 2 bruno sequence,5,8,8,8,10,1,16,D8,lose,response_button_text,692.754999967292,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1152</strong>,<strong>795.99</strong>,<strong>915</strong>,<strong>723</strong>,<strong>1253.99</strong>,,5star,lose,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,<strong>744</strong>,<strong>745.75</strong>,Option1,Option9,Option11
19,1614082472507,23/02/2021 12:14:32,1614082472463,0,23/02/2021 12:14:32,27662,6,task-z27m,,10287687,602172368b05e6143e5f27b7,3130126,,complete,,6034ef2d9723d59d44356af8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1519x698,,Hybrid 2 bruno sequence,5,8,8,8,10,1,17,C9,Zone3,timelimit_screen,3999.747000000003,,,,,0,1,0,,,1,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1152</strong>,<strong>795.99</strong>,<strong>915</strong>,<strong>723</strong>,<strong>1253.99</strong>,,5star,lose,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,<strong>744</strong>,<strong>745.75</strong>,Option1,Option9,Option11
20,1614082472993,23/02/2021 12:14:32,1614082472877,0,23/02/2021 12:14:32,27662,6,task-z27m,,10287687,602172368b05e6143e5f27b7,3130126,,complete,,6034ef2d9723d59d44356af8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1519x698,,Hybrid 2 bruno sequence,5,8,8,8,10,1,18,D9,lose,response_button_text,397.2300000023097,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1152</strong>,<strong>795.99</strong>,<strong>915</strong>,<strong>723</strong>,<strong>1253.99</strong>,,5star,lose,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,<strong>744</strong>,<strong>745.75</strong>,Option1,Option9,Option11
21,1614082477014,23/02/2021 12:14:37,1614082476863,0,23/02/2021 12:14:36,27662,6,task-z27m,,10287687,602172368b05e6143e5f27b7,3130126,,complete,,6034ef2d9723d59d44356af8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1519x698,,Hybrid 2 bruno sequence,5,8,8,8,10,1,19,C10,Zone3,timelimit_screen,3999.589,,,,,0,1,0,,,1,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1152</strong>,<strong>795.99</strong>,<strong>915</strong>,<strong>723</strong>,<strong>1253.99</strong>,,5star,lose,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,<strong>744</strong>,<strong>745.75</strong>,Option1,Option9,Option11
22,1614082477458,23/02/2021 12:14:37,1614082477403,0,23/02/2021 12:14:37,27662,6,task-z27m,,10287687,602172368b05e6143e5f27b7,3130126,,complete,,6034ef2d9723d59d44356af8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1519x698,,Hybrid 2 bruno sequence,5,8,8,8,10,1,20,D10,lose,response_button_text,522.264999919571,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1152</strong>,<strong>795.99</strong>,<strong>915</strong>,<strong>723</strong>,<strong>1253.99</strong>,,5star,lose,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,<strong>744</strong>,<strong>745.75</strong>,Option1,Option9,Option11
23,1614082481445,23/02/2021 12:14:41,1614082481396,0,23/02/2021 12:14:41,27662,6,task-z27m,,10287687,602172368b05e6143e5f27b7,3130126,,complete,,6034ef2d9723d59d44356af8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1519x698,,Hybrid 2 bruno sequence,5,8,8,8,10,1,21,C11,Zone3,timelimit_screen,3999.7180000000008,,,,,0,1,0,,,1,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1152</strong>,<strong>795.99</strong>,<strong>915</strong>,<strong>723</strong>,<strong>1253.99</strong>,,5star,lose,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,<strong>744</strong>,<strong>745.75</strong>,Option1,Option9,Option11
24,1614082484915,23/02/2021 12:14:44,1614082484877,0,23/02/2021 12:14:44,27662,6,task-z27m,,10287687,602172368b05e6143e5f27b7,3130126,,complete,,6034ef2d9723d59d44356af8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1519x698,,Hybrid 2 bruno sequence,5,8,8,8,10,1,22,D11,BEST,response_button_text,3464.1099999425933,,,Take this option,1,1,0,0,,,,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1152</strong>,<strong>795.99</strong>,<strong>915</strong>,<strong>723</strong>,<strong>1253.99</strong>,,5star,lose,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,<strong>744</strong>,<strong>745.75</strong>,Option1,Option9,Option11
25,1614082487968,23/02/2021 12:14:47,1614082487862,0,23/02/2021 12:14:47,27662,6,task-z27m,,10287687,602172368b05e6143e5f27b7,3130126,,complete,,6034ef2d9723d59d44356af8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1519x698,,Hybrid 2 bruno sequence,5,8,8,8,10,1,28,1star,advancementZone,timelimit_screen,2999.7550000000047,,,,,0,1,0,,,1,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1152</strong>,<strong>795.99</strong>,<strong>915</strong>,<strong>723</strong>,<strong>1253.99</strong>,,5star,lose,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,<strong>744</strong>,<strong>745.75</strong>,Option1,Option9,Option11
26,1614082488088,23/02/2021 12:14:48,1614082487880,0,23/02/2021 12:14:47,27662,6,task-z27m,,10287687,602172368b05e6143e5f27b7,3130126,,complete,,6034ef2d9723d59d44356af8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1519x698,,Hybrid 2 bruno sequence,5,8,8,8,10,1,29,next,content,timelimit_screen,16.495999999999185,,,,,0,1,0,,,1,,1,sequence,,,<strong>673.99</strong>,<strong>1123</strong>,<strong>1008</strong>,<strong>787</strong>,<strong>1155</strong>,<strong>1152</strong>,<strong>795.99</strong>,<strong>915</strong>,<strong>723</strong>,<strong>1253.99</strong>,,5star,lose,lose,lose,lose,lose,lose,lose,3star,lose,1star,lose,<strong>744</strong>,<strong>745.75</strong>,Option1,Option9,Option11
27,1614082493921,23/02/2021 12:14:53,1614082493876,0,23/02/2021 12:14:53,27662,6,task-z27m,,10287687,602172368b05e6143e5f27b7,3130126,,complete,,6034ef2d9723d59d44356af8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1519x698,,Hybrid 2 bruno sequence,5,8,8,8,3,2,1,instructions,advancementZone,timelimit_screen,5999.739999999991,,,,,0,1,0,,,1,,,instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1614082497993,23/02/2021 12:14:57,1614082497876,0,23/02/2021 12:14:57,27662,6,task-z27m,,10287687,602172368b05e6143e5f27b7,3130126,,complete,,6034ef2d9723d59d44356af8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1519x698,,Hybrid 2 bruno sequence,5,8,8,8,2,2,1,C1,Zone3,timelimit_screen,3999.699000000008,,,,,0,1,0,,,1,,1,sequence,,,<strong>749.99</strong>,<strong>1229.99</strong>,<strong>989.99</strong>,<strong>745.99</strong>,<strong>779</strong>,<strong>864</strong>,<strong>1320</strong>,<strong>915</strong>,<strong>1083</strong>,<strong>795.99</strong>,,3star,lose,lose,5star,1star,lose,lose,lose,lose,lose,lose,lose,<strong>865.99</strong>,<strong>1133.99</strong>,Option4,Option1,Option5
29,1614082498821,23/02/2021 12:14:58,1614082498784,0,23/02/2021 12:14:58,27662,6,task-z27m,,10287687,602172368b05e6143e5f27b7,3130126,,complete,,6034ef2d9723d59d44356af8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1519x698,,Hybrid 2 bruno sequence,5,8,8,8,2,2,2,D1,Zone3,response_button_text,890.8749999245629,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>749.99</strong>,<strong>1229.99</strong>,<strong>989.99</strong>,<strong>745.99</strong>,<strong>779</strong>,<strong>864</strong>,<strong>1320</strong>,<strong>915</strong>,<strong>1083</strong>,<strong>795.99</strong>,,3star,lose,lose,5star,1star,lose,lose,lose,lose,lose,lose,lose,<strong>865.99</strong>,<strong>1133.99</strong>,Option4,Option1,Option5
30,1614082502824,23/02/2021 12:15:02,1614082502775,0,23/02/2021 12:15:02,27662,6,task-z27m,,10287687,602172368b05e6143e5f27b7,3130126,,complete,,6034ef2d9723d59d44356af8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1519x698,,Hybrid 2 bruno sequence,5,8,8,8,2,2,3,C2,Zone3,timelimit_screen,3999.7149999999965,,,,,0,1,0,,,1,,1,sequence,,,<strong>749.99</strong>,<strong>1229.99</strong>,<strong>989.99</strong>,<strong>745.99</strong>,<strong>779</strong>,<strong>864</strong>,<strong>1320</strong>,<strong>915</strong>,<strong>1083</strong>,<strong>795.99</strong>,,3star,lose,lose,5star,1star,lose,lose,lose,lose,lose,lose,lose,<strong>865.99</strong>,<strong>1133.99</strong>,Option4,Option1,Option5
31,1614082506235,23/02/2021 12:15:06,1614082506190,0,23/02/2021 12:15:06,27662,6,task-z27m,,10287687,602172368b05e6143e5f27b7,3130126,,complete,,6034ef2d9723d59d44356af8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1519x698,,Hybrid 2 bruno sequence,5,8,8,8,2,2,4,D2,lose,response_button_text,3396.844999981113,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>749.99</strong>,<strong>1229.99</strong>,<strong>989.99</strong>,<strong>745.99</strong>,<strong>779</strong>,<strong>864</strong>,<strong>1320</strong>,<strong>915</strong>,<strong>1083</strong>,<strong>795.99</strong>,,3star,lose,lose,5star,1star,lose,lose,lose,lose,lose,lose,lose,<strong>865.99</strong>,<strong>1133.99</strong>,Option4,Option1,Option5
32,1614082510240,23/02/2021 12:15:10,1614082510175,0,23/02/2021 12:15:10,27662,6,task-z27m,,10287687,602172368b05e6143e5f27b7,3130126,,complete,,6034ef2d9723d59d44356af8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1519x698,,Hybrid 2 bruno sequence,5,8,8,8,2,2,5,C3,Zone3,timelimit_screen,3999.7050000000017,,,,,0,1,0,,,1,,1,sequence,,,<strong>749.99</strong>,<strong>1229.99</strong>,<strong>989.99</strong>,<strong>745.99</strong>,<strong>779</strong>,<strong>864</strong>,<strong>1320</strong>,<strong>915</strong>,<strong>1083</strong>,<strong>795.99</strong>,,3star,lose,lose,5star,1star,lose,lose,lose,lose,lose,lose,lose,<strong>865.99</strong>,<strong>1133.99</strong>,Option4,Option1,Option5
33,1614082511208,23/02/2021 12:15:11,1614082511160,0,23/02/2021 12:15:11,27662,6,task-z27m,,10287687,602172368b05e6143e5f27b7,3130126,,complete,,6034ef2d9723d59d44356af8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1519x698,,Hybrid 2 bruno sequence,5,8,8,8,2,2,6,D3,lose,response_button_text,968.4899999992922,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>749.99</strong>,<strong>1229.99</strong>,<strong>989.99</strong>,<strong>745.99</strong>,<strong>779</strong>,<strong>864</strong>,<strong>1320</strong>,<strong>915</strong>,<strong>1083</strong>,<strong>795.99</strong>,,3star,lose,lose,5star,1star,lose,lose,lose,lose,lose,lose,lose,<strong>865.99</strong>,<strong>1133.99</strong>,Option4,Option1,Option5
34,1614082515210,23/02/2021 12:15:15,1614082515158,0,23/02/2021 12:15:15,27662,6,task-z27m,,10287687,602172368b05e6143e5f27b7,3130126,,complete,,6034ef2d9723d59d44356af8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1519x698,,Hybrid 2 bruno sequence,5,8,8,8,2,2,7,C4,Zone3,timelimit_screen,3999.7350000000006,,,,,0,1,0,,,1,,1,sequence,,,<strong>749.99</strong>,<strong>1229.99</strong>,<strong>989.99</strong>,<strong>745.99</strong>,<strong>779</strong>,<strong>864</strong>,<strong>1320</strong>,<strong>915</strong>,<strong>1083</strong>,<strong>795.99</strong>,,3star,lose,lose,5star,1star,lose,lose,lose,lose,lose,lose,lose,<strong>865.99</strong>,<strong>1133.99</strong>,Option4,Option1,Option5
