Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vvbk,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,TakeOption,PercentTaken,Option1,Option2,Option3,Option4,Option5,Option6,Option7,Option8,Option9,Option10,RecentAnswer,Feedback_1,Feedback_2,Feedback_3,Feedback_4,Feedback_5,Feedback_6,Feedback_7,Feedback_8,Feedback_9,Feedback_10,Feedback_11,Feedback_12,Option11,Option12,5_star,3_star,1_star
12,1614087867973,23/02/2021 13:44:27,1614087867840,0,23/02/2021 13:44:27,27662,6,task-2vgc,,10290639,5f589273fa1e3100097f07f6,3131016,,complete,,60350360f6d9c16f165ab78f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.182,2048x1152,2048x966,,Hybrid 2 bruno sequence,5,1,1,1,12,1,29,next,content,timelimit_screen,16.668000000001484,,,,,0,1,0,,,1,,1,sequence,,,<strong>799.99</strong>,<strong>941.99</strong>,<strong>864</strong>,<strong>673.99</strong>,<strong>1152</strong>,<strong>1123</strong>,<strong>1691.99</strong>,<strong>723</strong>,<strong>787</strong>,<strong>1061.99</strong>,,lose,lose,lose,5star,lose,lose,lose,3star,1star,lose,lose,lose,<strong>1229.99</strong>,<strong>1008</strong>,Option4,Option8,Option9
13,1614087873884,23/02/2021 13:44:33,1614087873839,0,23/02/2021 13:44:33,27662,6,task-2vgc,,10290639,5f589273fa1e3100097f07f6,3131016,,complete,,60350360f6d9c16f165ab78f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.182,2048x1152,2048x966,,Hybrid 2 bruno sequence,5,1,1,1,3,2,1,instructions,advancementZone,timelimit_screen,6000.48,,,,,0,1,0,,,1,,,instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1614087877876,23/02/2021 13:44:37,1614087877840,0,23/02/2021 13:44:37,27662,6,task-2vgc,,10290639,5f589273fa1e3100097f07f6,3131016,,complete,,60350360f6d9c16f165ab78f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.182,2048x1152,2048x966,,Hybrid 2 bruno sequence,5,1,1,1,8,2,1,C1,Zone3,timelimit_screen,4000.3199999999997,,,,,0,1,0,,,1,,1,sequence,,,<strong>779</strong>,<strong>359.76</strong>,<strong>749.99</strong>,<strong>1139.99</strong>,<strong>1155</strong>,<strong>1253.99</strong>,<strong>795.99</strong>,<strong>744</strong>,<strong>431.76</strong>,<strong>723</strong>,,lose,5star,lose,lose,lose,lose,lose,lose,3star,1star,lose,lose,<strong>745.75</strong>,<strong>825.99</strong>,Option2,Option9,Option10
15,1614087880217,23/02/2021 13:44:40,1614087879729,0,23/02/2021 13:44:39,27662,6,task-2vgc,,10290639,5f589273fa1e3100097f07f6,3131016,,complete,,60350360f6d9c16f165ab78f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.182,2048x1152,2048x966,,Hybrid 2 bruno sequence,5,1,1,1,8,2,2,D1,Zone3,response_button_text,1882.819999998901,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>779</strong>,<strong>359.76</strong>,<strong>749.99</strong>,<strong>1139.99</strong>,<strong>1155</strong>,<strong>1253.99</strong>,<strong>795.99</strong>,<strong>744</strong>,<strong>431.76</strong>,<strong>723</strong>,,lose,5star,lose,lose,lose,lose,lose,lose,3star,1star,lose,lose,<strong>745.75</strong>,<strong>825.99</strong>,Option2,Option9,Option10
16,1614087883765,23/02/2021 13:44:43,1614087883728,0,23/02/2021 13:44:43,27662,6,task-2vgc,,10290639,5f589273fa1e3100097f07f6,3131016,,complete,,60350360f6d9c16f165ab78f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.182,2048x1152,2048x966,,Hybrid 2 bruno sequence,5,1,1,1,8,2,3,C2,Zone3,timelimit_screen,4000.3199999999997,,,,,0,1,0,,,1,,1,sequence,,,<strong>779</strong>,<strong>359.76</strong>,<strong>749.99</strong>,<strong>1139.99</strong>,<strong>1155</strong>,<strong>1253.99</strong>,<strong>795.99</strong>,<strong>744</strong>,<strong>431.76</strong>,<strong>723</strong>,,lose,5star,lose,lose,lose,lose,lose,lose,3star,1star,lose,lose,<strong>745.75</strong>,<strong>825.99</strong>,Option2,Option9,Option10
17,1614087884813,23/02/2021 13:44:44,1614087884770,0,23/02/2021 13:44:44,27662,6,task-2vgc,,10290639,5f589273fa1e3100097f07f6,3131016,,complete,,60350360f6d9c16f165ab78f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.182,2048x1152,2048x966,,Hybrid 2 bruno sequence,5,1,1,1,8,2,4,D2,BEST,response_button_text,1035.02500000468,,,Take this option,1,1,0,0,,,,,1,sequence,,,<strong>779</strong>,<strong>359.76</strong>,<strong>749.99</strong>,<strong>1139.99</strong>,<strong>1155</strong>,<strong>1253.99</strong>,<strong>795.99</strong>,<strong>744</strong>,<strong>431.76</strong>,<strong>723</strong>,,lose,5star,lose,lose,lose,lose,lose,lose,3star,1star,lose,lose,<strong>745.75</strong>,<strong>825.99</strong>,Option2,Option9,Option10
18,1614087887818,23/02/2021 13:44:47,1614087887764,0,23/02/2021 13:44:47,27662,6,task-2vgc,,10290639,5f589273fa1e3100097f07f6,3131016,,complete,,60350360f6d9c16f165ab78f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.182,2048x1152,2048x966,,Hybrid 2 bruno sequence,5,1,1,1,8,2,26,5star,advancementZone,timelimit_screen,3002.2869999999966,,,,,0,1,0,,,1,,1,sequence,,,<strong>779</strong>,<strong>359.76</strong>,<strong>749.99</strong>,<strong>1139.99</strong>,<strong>1155</strong>,<strong>1253.99</strong>,<strong>795.99</strong>,<strong>744</strong>,<strong>431.76</strong>,<strong>723</strong>,,lose,5star,lose,lose,lose,lose,lose,lose,3star,1star,lose,lose,<strong>745.75</strong>,<strong>825.99</strong>,Option2,Option9,Option10
19,1614087887886,23/02/2021 13:44:47,1614087887781,0,23/02/2021 13:44:47,27662,6,task-2vgc,,10290639,5f589273fa1e3100097f07f6,3131016,,complete,,60350360f6d9c16f165ab78f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.182,2048x1152,2048x966,,Hybrid 2 bruno sequence,5,1,1,1,8,2,29,next,content,timelimit_screen,16.668000000005122,,,,,0,1,0,,,1,,1,sequence,,,<strong>779</strong>,<strong>359.76</strong>,<strong>749.99</strong>,<strong>1139.99</strong>,<strong>1155</strong>,<strong>1253.99</strong>,<strong>795.99</strong>,<strong>744</strong>,<strong>431.76</strong>,<strong>723</strong>,,lose,5star,lose,lose,lose,lose,lose,lose,3star,1star,lose,lose,<strong>745.75</strong>,<strong>825.99</strong>,Option2,Option9,Option10
20,1614087893829,23/02/2021 13:44:53,1614087893781,0,23/02/2021 13:44:53,27662,6,task-2vgc,,10290639,5f589273fa1e3100097f07f6,3131016,,complete,,60350360f6d9c16f165ab78f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.182,2048x1152,2048x966,,Hybrid 2 bruno sequence,5,1,1,1,5,3,1,instructions,advancementZone,timelimit_screen,6000.479999999996,,,,,0,1,0,,,1,,,instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1614087897819,23/02/2021 13:44:57,1614087897782,0,23/02/2021 13:44:57,27662,6,task-2vgc,,10290639,5f589273fa1e3100097f07f6,3131016,,complete,,60350360f6d9c16f165ab78f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.182,2048x1152,2048x966,,Hybrid 2 bruno sequence,5,1,1,1,6,3,1,C1,Zone3,timelimit_screen,4000.3199999999997,,,,,0,1,0,,,1,,1,sequence,,,<strong>811</strong>,<strong>1187.99</strong>,<strong>383.76</strong>,<strong>1133.99</strong>,<strong>989.99</strong>,<strong>673.99</strong>,<strong>1032</strong>,<strong>825.99</strong>,<strong>1065.99</strong>,<strong>431.76</strong>,,lose,lose,5star,lose,lose,1star,lose,lose,lose,3star,lose,lose,<strong>744</strong>,<strong>1320</strong>,Option3,Option10,Option6
22,1614087899401,23/02/2021 13:44:59,1614087899338,0,23/02/2021 13:44:59,27662,6,task-2vgc,,10290639,5f589273fa1e3100097f07f6,3131016,,complete,,60350360f6d9c16f165ab78f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.182,2048x1152,2048x966,,Hybrid 2 bruno sequence,5,1,1,1,6,3,2,D1,Zone3,response_button_text,1550.0599999941187,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>811</strong>,<strong>1187.99</strong>,<strong>383.76</strong>,<strong>1133.99</strong>,<strong>989.99</strong>,<strong>673.99</strong>,<strong>1032</strong>,<strong>825.99</strong>,<strong>1065.99</strong>,<strong>431.76</strong>,,lose,lose,5star,lose,lose,1star,lose,lose,lose,3star,lose,lose,<strong>744</strong>,<strong>1320</strong>,Option3,Option10,Option6
