Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vvbk,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,TakeOption,PercentTaken,Option1,Option2,Option3,Option4,Option5,Option6,Option7,Option8,Option9,Option10,RecentAnswer,Feedback_1,Feedback_2,Feedback_3,Feedback_4,Feedback_5,Feedback_6,Feedback_7,Feedback_8,Feedback_9,Feedback_10,Feedback_11,Feedback_12,Option11,Option12,5_star,3_star,1_star
37,1614084088834,23/02/2021 12:41:28,1614084088774,0,23/02/2021 12:41:28,27662,6,task-wx11,,10288474,5c9a8410f91d4b000106141b,3130245,,complete,,6034f127f200cf0c9c3a19a4,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,5,5,5,6,3,3,C2,Zone3,timelimit_screen,3999.8600000000006,,,,,0,1,0,,,1,,1,sequence,,,<strong>1709</strong>,<strong>1061.99</strong>,<strong>749.99</strong>,<strong>799.99</strong>,<strong>1152</strong>,<strong>1123</strong>,<strong>723</strong>,<strong>720</strong>,<strong>768</strong>,<strong>1253.99</strong>,,lose,lose,1star,lose,lose,lose,3star,5star,lose,lose,lose,lose,<strong>989.99</strong>,<strong>811</strong>,Option8,Option7,Option3
38,1614084089568,23/02/2021 12:41:29,1614084089529,0,23/02/2021 12:41:29,27662,6,task-wx11,,10288474,5c9a8410f91d4b000106141b,3130245,,complete,,6034f127f200cf0c9c3a19a4,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,5,5,5,6,3,4,D2,lose,response_button_text,733.5999999995693,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1709</strong>,<strong>1061.99</strong>,<strong>749.99</strong>,<strong>799.99</strong>,<strong>1152</strong>,<strong>1123</strong>,<strong>723</strong>,<strong>720</strong>,<strong>768</strong>,<strong>1253.99</strong>,,lose,lose,1star,lose,lose,lose,3star,5star,lose,lose,lose,lose,<strong>989.99</strong>,<strong>811</strong>,Option8,Option7,Option3
39,1614084093576,23/02/2021 12:41:33,1614084093525,0,23/02/2021 12:41:33,27662,6,task-wx11,,10288474,5c9a8410f91d4b000106141b,3130245,,complete,,6034f127f200cf0c9c3a19a4,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,5,5,5,6,3,5,C3,Zone3,timelimit_screen,3999.8770000000077,,,,,0,1,0,,,1,,1,sequence,,,<strong>1709</strong>,<strong>1061.99</strong>,<strong>749.99</strong>,<strong>799.99</strong>,<strong>1152</strong>,<strong>1123</strong>,<strong>723</strong>,<strong>720</strong>,<strong>768</strong>,<strong>1253.99</strong>,,lose,lose,1star,lose,lose,lose,3star,5star,lose,lose,lose,lose,<strong>989.99</strong>,<strong>811</strong>,Option8,Option7,Option3
40,1614084094361,23/02/2021 12:41:34,1614084094319,0,23/02/2021 12:41:34,27662,6,task-wx11,,10288474,5c9a8410f91d4b000106141b,3130245,,complete,,6034f127f200cf0c9c3a19a4,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,5,5,5,6,3,6,D3,lose,response_button_text,769.4500000006956,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1709</strong>,<strong>1061.99</strong>,<strong>749.99</strong>,<strong>799.99</strong>,<strong>1152</strong>,<strong>1123</strong>,<strong>723</strong>,<strong>720</strong>,<strong>768</strong>,<strong>1253.99</strong>,,lose,lose,1star,lose,lose,lose,3star,5star,lose,lose,lose,lose,<strong>989.99</strong>,<strong>811</strong>,Option8,Option7,Option3
41,1614084098356,23/02/2021 12:41:38,1614084098308,0,23/02/2021 12:41:38,27662,6,task-wx11,,10288474,5c9a8410f91d4b000106141b,3130245,,complete,,6034f127f200cf0c9c3a19a4,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,5,5,5,6,3,7,C4,Zone3,timelimit_screen,3999.8859999999986,,,,,0,1,0,,,1,,1,sequence,,,<strong>1709</strong>,<strong>1061.99</strong>,<strong>749.99</strong>,<strong>799.99</strong>,<strong>1152</strong>,<strong>1123</strong>,<strong>723</strong>,<strong>720</strong>,<strong>768</strong>,<strong>1253.99</strong>,,lose,lose,1star,lose,lose,lose,3star,5star,lose,lose,lose,lose,<strong>989.99</strong>,<strong>811</strong>,Option8,Option7,Option3
42,1614084099539,23/02/2021 12:41:39,1614084099297,0,23/02/2021 12:41:39,27662,6,task-wx11,,10288474,5c9a8410f91d4b000106141b,3130245,,complete,,6034f127f200cf0c9c3a19a4,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,5,5,5,6,3,8,D4,lose,response_button_text,964.719999999943,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1709</strong>,<strong>1061.99</strong>,<strong>749.99</strong>,<strong>799.99</strong>,<strong>1152</strong>,<strong>1123</strong>,<strong>723</strong>,<strong>720</strong>,<strong>768</strong>,<strong>1253.99</strong>,,lose,lose,1star,lose,lose,lose,3star,5star,lose,lose,lose,lose,<strong>989.99</strong>,<strong>811</strong>,Option8,Option7,Option3
43,1614084103346,23/02/2021 12:41:43,1614084103292,0,23/02/2021 12:41:43,27662,6,task-wx11,,10288474,5c9a8410f91d4b000106141b,3130245,,complete,,6034f127f200cf0c9c3a19a4,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,5,5,5,6,3,9,C5,Zone3,timelimit_screen,3999.9089999999997,,,,,0,1,0,,,1,,1,sequence,,,<strong>1709</strong>,<strong>1061.99</strong>,<strong>749.99</strong>,<strong>799.99</strong>,<strong>1152</strong>,<strong>1123</strong>,<strong>723</strong>,<strong>720</strong>,<strong>768</strong>,<strong>1253.99</strong>,,lose,lose,1star,lose,lose,lose,3star,5star,lose,lose,lose,lose,<strong>989.99</strong>,<strong>811</strong>,Option8,Option7,Option3
44,1614084104405,23/02/2021 12:41:44,1614084104355,0,23/02/2021 12:41:44,27662,6,task-wx11,,10288474,5c9a8410f91d4b000106141b,3130245,,complete,,6034f127f200cf0c9c3a19a4,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,5,5,5,6,3,10,D5,lose,response_button_text,1040.6499999999214,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1709</strong>,<strong>1061.99</strong>,<strong>749.99</strong>,<strong>799.99</strong>,<strong>1152</strong>,<strong>1123</strong>,<strong>723</strong>,<strong>720</strong>,<strong>768</strong>,<strong>1253.99</strong>,,lose,lose,1star,lose,lose,lose,3star,5star,lose,lose,lose,lose,<strong>989.99</strong>,<strong>811</strong>,Option8,Option7,Option3
45,1614084108388,23/02/2021 12:41:48,1614084108342,0,23/02/2021 12:41:48,27662,6,task-wx11,,10288474,5c9a8410f91d4b000106141b,3130245,,complete,,6034f127f200cf0c9c3a19a4,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,5,5,5,6,3,11,C6,Zone3,timelimit_screen,3999.8800000000047,,,,,0,1,0,,,1,,1,sequence,,,<strong>1709</strong>,<strong>1061.99</strong>,<strong>749.99</strong>,<strong>799.99</strong>,<strong>1152</strong>,<strong>1123</strong>,<strong>723</strong>,<strong>720</strong>,<strong>768</strong>,<strong>1253.99</strong>,,lose,lose,1star,lose,lose,lose,3star,5star,lose,lose,lose,lose,<strong>989.99</strong>,<strong>811</strong>,Option8,Option7,Option3
46,1614084109522,23/02/2021 12:41:49,1614084109253,0,23/02/2021 12:41:49,27662,6,task-wx11,,10288474,5c9a8410f91d4b000106141b,3130245,,complete,,6034f127f200cf0c9c3a19a4,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1920x1080,1920x937,,Hybrid 2 bruno sequence,5,5,5,5,6,3,12,D6,lose,response_button_text,889.0599999995175,,,See next option,1,0,1,0,,,,,1,sequence,,,<strong>1709</strong>,<strong>1061.99</strong>,<strong>749.99</strong>,<strong>799.99</strong>,<strong>1152</strong>,<strong>1123</strong>,<strong>723</strong>,<strong>720</strong>,<strong>768</strong>,<strong>1253.99</strong>,,lose,lose,1star,lose,lose,lose,3star,5star,lose,lose,lose,lose,<strong>989.99</strong>,<strong>811</strong>,Option8,Option7,Option3
